geoName,Realtor,year
Ohio,67,2018-07-31
Oklahoma,36,2018-07-31
Oregon,37,2018-07-31
Pennsylvania,77,2018-07-31
Rhode Island,95,2018-07-31
South Carolina,57,2018-07-31
South Dakota,40,2018-07-31
Tennessee,67,2018-07-31
Texas,51,2018-07-31
Utah,41,2018-07-31
Vermont,69,2018-07-31
Virginia,56,2018-07-31
Washington,28,2018-07-31
West Virginia,54,2018-07-31
Wisconsin,57,2018-07-31
Wyoming,70,2018-07-31
Alabama,71,2018-08-31
Alaska,34,2018-08-31
Arizona,57,2018-08-31
Arkansas,55,2018-08-31
California,54,2018-08-31
Colorado,55,2018-08-31
Connecticut,100,2018-08-31
Delaware,91,2018-08-31
District of Columbia,26,2018-08-31
Florida,93,2018-08-31
Georgia,65,2018-08-31
Hawaii,32,2018-08-31
Idaho,54,2018-08-31
Illinois,75,2018-08-31
Indiana,66,2018-08-31
Iowa,80,2018-08-31
Kansas,60,2018-08-31
Kentucky,62,2018-08-31
Louisiana,74,2018-08-31
Maine,90,2018-08-31
Maryland,55,2018-08-31
Massachusetts,63,2018-08-31
Michigan,92,2018-08-31
Minnesota,71,2018-08-31
Mississippi,69,2018-08-31
Missouri,89,2018-08-31
Montana,91,2018-08-31
Nebraska,44,2018-08-31
Nevada,82,2018-08-31
New Hampshire,74,2018-08-31
New Jersey,72,2018-08-31
New Mexico,54,2018-08-31
New York,41,2018-08-31
North Carolina,69,2018-08-31
North Dakota,53,2018-08-31
Ohio,87,2018-08-31
Oklahoma,54,2018-08-31
Oregon,41,2018-08-31
Pennsylvania,83,2018-08-31
Rhode Island,43,2018-08-31
South Carolina,55,2018-08-31
South Dakota,39,2018-08-31
Tennessee,99,2018-08-31
Texas,61,2018-08-31
Utah,62,2018-08-31
Vermont,89,2018-08-31
Virginia,62,2018-08-31
Washington,30,2018-08-31
West Virginia,48,2018-08-31
Wisconsin,74,2018-08-31
Wyoming,83,2018-08-31
Alabama,56,2018-09-30
Alaska,25,2018-09-30
Arizona,68,2018-09-30
Arkansas,52,2018-09-30
California,54,2018-09-30
Colorado,64,2018-09-30
Connecticut,94,2018-09-30
Delaware,95,2018-09-30
District of Columbia,42,2018-09-30
Florida,90,2018-09-30
Georgia,55,2018-09-30
Hawaii,32,2018-09-30
Idaho,90,2018-09-30
Illinois,67,2018-09-30
Indiana,59,2018-09-30
Iowa,61,2018-09-30
Kansas,58,2018-09-30
Kentucky,63,2018-09-30
Louisiana,71,2018-09-30
Maine,56,2018-09-30
Maryland,54,2018-09-30
Massachusetts,62,2018-09-30
Michigan,81,2018-09-30
Minnesota,61,2018-09-30
Mississippi,83,2018-09-30
Missouri,75,2018-09-30
Montana,100,2018-09-30
Nebraska,45,2018-09-30
Nevada,49,2018-09-30
New Hampshire,55,2018-09-30
New Jersey,60,2018-09-30
New Mexico,58,2018-09-30
New York,45,2018-09-30
North Carolina,74,2018-09-30
North Dakota,69,2018-09-30
Ohio,83,2018-09-30
Oklahoma,57,2018-09-30
Oregon,42,2018-09-30
Pennsylvania,91,2018-09-30
Rhode Island,78,2018-09-30
South Carolina,76,2018-09-30
South Dakota,39,2018-09-30
Tennessee,74,2018-09-30
Texas,56,2018-09-30
Utah,52,2018-09-30
Vermont,79,2018-09-30
Virginia,64,2018-09-30
Washington,40,2018-09-30
West Virginia,65,2018-09-30
Wisconsin,63,2018-09-30
Wyoming,82,2018-09-30
Alabama,62,2018-10-31
Alaska,29,2018-10-31
Arizona,70,2018-10-31
Arkansas,79,2018-10-31
California,54,2018-10-31
Colorado,62,2018-10-31
Connecticut,99,2018-10-31
Delaware,100,2018-10-31
District of Columbia,46,2018-10-31
Florida,90,2018-10-31
Georgia,60,2018-10-31
Hawaii,24,2018-10-31
Idaho,54,2018-10-31
Illinois,75,2018-10-31
Indiana,77,2018-10-31
Iowa,84,2018-10-31
Kansas,74,2018-10-31
Kentucky,64,2018-10-31
Louisiana,59,2018-10-31
Maine,91,2018-10-31
Maryland,69,2018-10-31
Massachusetts,61,2018-10-31
Michigan,75,2018-10-31
Minnesota,74,2018-10-31
Mississippi,53,2018-10-31
Missouri,77,2018-10-31
Montana,49,2018-10-31
Nebraska,57,2018-10-31
Nevada,70,2018-10-31
New Hampshire,89,2018-10-31
New Jersey,72,2018-10-31
New Mexico,68,2018-10-31
New York,42,2018-10-31
North Carolina,82,2018-10-31
North Dakota,62,2018-10-31
Ohio,91,2018-10-31
Oklahoma,46,2018-10-31
Oregon,44,2018-10-31
Pennsylvania,84,2018-10-31
Rhode Island,99,2018-10-31
South Carolina,72,2018-10-31
South Dakota,47,2018-10-31
Tennessee,73,2018-10-31
Texas,62,2018-10-31
Utah,45,2018-10-31
Vermont,92,2018-10-31
Virginia,76,2018-10-31
Washington,38,2018-10-31
West Virginia,42,2018-10-31
Wisconsin,55,2018-10-31
Wyoming,91,2018-10-31
Alabama,56,2018-11-30
Alaska,51,2018-11-30
Arizona,54,2018-11-30
Arkansas,49,2018-11-30
California,48,2018-11-30
Colorado,57,2018-11-30
Connecticut,66,2018-11-30
Delaware,88,2018-11-30
District of Columbia,25,2018-11-30
Florida,74,2018-11-30
Georgia,58,2018-11-30
Hawaii,45,2018-11-30
Idaho,64,2018-11-30
Illinois,63,2018-11-30
Indiana,62,2018-11-30
Iowa,60,2018-11-30
Kansas,41,2018-11-30
Kentucky,57,2018-11-30
Louisiana,61,2018-11-30
Maine,66,2018-11-30
Maryland,59,2018-11-30
Massachusetts,60,2018-11-30
Michigan,68,2018-11-30
Minnesota,61,2018-11-30
Mississippi,72,2018-11-30
Missouri,66,2018-11-30
Montana,63,2018-11-30
Nebraska,49,2018-11-30
Nevada,62,2018-11-30
New Hampshire,70,2018-11-30
New Jersey,69,2018-11-30
New Mexico,70,2018-11-30
New York,37,2018-11-30
North Carolina,65,2018-11-30
North Dakota,51,2018-11-30
Ohio,73,2018-11-30
Oklahoma,46,2018-11-30
Oregon,24,2018-11-30
Pennsylvania,81,2018-11-30
Rhode Island,100,2018-11-30
South Carolina,64,2018-11-30
South Dakota,30,2018-11-30
Tennessee,76,2018-11-30
Texas,51,2018-11-30
Utah,32,2018-11-30
Vermont,27,2018-11-30
Virginia,51,2018-11-30
Washington,35,2018-11-30
West Virginia,54,2018-11-30
Wisconsin,64,2018-11-30
Wyoming,71,2018-11-30
Alabama,66,2018-12-31
Alaska,34,2018-12-31
Arizona,59,2018-12-31
Arkansas,46,2018-12-31
California,50,2018-12-31
Colorado,58,2018-12-31
Connecticut,78,2018-12-31
Delaware,100,2018-12-31
District of Columbia,23,2018-12-31
Florida,84,2018-12-31
Georgia,56,2018-12-31
Hawaii,49,2018-12-31
Idaho,57,2018-12-31
Illinois,62,2018-12-31
Indiana,50,2018-12-31
Iowa,44,2018-12-31
Kansas,48,2018-12-31
Kentucky,61,2018-12-31
Louisiana,80,2018-12-31
Maine,50,2018-12-31
Maryland,50,2018-12-31
Massachusetts,53,2018-12-31
Michigan,66,2018-12-31
Minnesota,54,2018-12-31
Mississippi,51,2018-12-31
Missouri,63,2018-12-31
Montana,52,2018-12-31
Nebraska,38,2018-12-31
Nevada,47,2018-12-31
New Hampshire,46,2018-12-31
New Jersey,62,2018-12-31
New Mexico,62,2018-12-31
New York,39,2018-12-31
North Carolina,64,2018-12-31
North Dakota,71,2018-12-31
Ohio,76,2018-12-31
Oklahoma,49,2018-12-31
Oregon,46,2018-12-31
Pennsylvania,79,2018-12-31
Rhode Island,62,2018-12-31
South Carolina,60,2018-12-31
South Dakota,54,2018-12-31
Tennessee,76,2018-12-31
Texas,54,2018-12-31
Utah,53,2018-12-31
Vermont,61,2018-12-31
Virginia,59,2018-12-31
Washington,34,2018-12-31
West Virginia,92,2018-12-31
Wisconsin,59,2018-12-31
Wyoming,41,2018-12-31
Alabama,65,2019-01-31
Alaska,56,2019-01-31
Arizona,49,2019-01-31
Arkansas,80,2019-01-31
California,57,2019-01-31
Colorado,54,2019-01-31
Connecticut,97,2019-01-31
Delaware,81,2019-01-31
District of Columbia,65,2019-01-31
Florida,95,2019-01-31
Georgia,60,2019-01-31
Hawaii,64,2019-01-31
Idaho,81,2019-01-31
Illinois,78,2019-01-31
Indiana,76,2019-01-31
Iowa,57,2019-01-31
Kansas,56,2019-01-31
Kentucky,83,2019-01-31
Louisiana,82,2019-01-31
Maine,62,2019-01-31
Maryland,62,2019-01-31
Massachusetts,70,2019-01-31
Michigan,87,2019-01-31
Minnesota,56,2019-01-31
Mississippi,90,2019-01-31
Missouri,93,2019-01-31
Montana,55,2019-01-31
Nebraska,66,2019-01-31
Nevada,75,2019-01-31
New Hampshire,78,2019-01-31
New Jersey,78,2019-01-31
New Mexico,62,2019-01-31
New York,43,2019-01-31
North Carolina,83,2019-01-31
North Dakota,48,2019-01-31
Ohio,99,2019-01-31
Oklahoma,57,2019-01-31
Oregon,41,2019-01-31
Pennsylvania,87,2019-01-31
Rhode Island,76,2019-01-31
South Carolina,62,2019-01-31
South Dakota,50,2019-01-31
Tennessee,81,2019-01-31
Texas,62,2019-01-31
Utah,41,2019-01-31
Vermont,78,2019-01-31
Virginia,67,2019-01-31
Washington,38,2019-01-31
West Virginia,74,2019-01-31
Wisconsin,63,2019-01-31
Wyoming,100,2019-01-31
Alabama,55,2019-02-28
Alaska,72,2019-02-28
Arizona,62,2019-02-28
Arkansas,79,2019-02-28
California,47,2019-02-28
Colorado,68,2019-02-28
Connecticut,94,2019-02-28
Delaware,100,2019-02-28
District of Columbia,28,2019-02-28
Florida,81,2019-02-28
Georgia,53,2019-02-28
Hawaii,34,2019-02-28
Idaho,70,2019-02-28
Illinois,72,2019-02-28
Indiana,65,2019-02-28
Iowa,53,2019-02-28
Kansas,60,2019-02-28
Kentucky,58,2019-02-28
Louisiana,68,2019-02-28
Maine,75,2019-02-28
Maryland,62,2019-02-28
Massachusetts,53,2019-02-28
Michigan,79,2019-02-28
Minnesota,51,2019-02-28
Mississippi,80,2019-02-28
Missouri,86,2019-02-28
Montana,66,2019-02-28
Nebraska,62,2019-02-28
Nevada,65,2019-02-28
New Hampshire,82,2019-02-28
New Jersey,62,2019-02-28
New Mexico,67,2019-02-28
New York,40,2019-02-28
North Carolina,67,2019-02-28
North Dakota,33,2019-02-28
Ohio,84,2019-02-28
Oklahoma,54,2019-02-28
Oregon,35,2019-02-28
Pennsylvania,81,2019-02-28
Rhode Island,92,2019-02-28
South Carolina,67,2019-02-28
South Dakota,39,2019-02-28
Tennessee,84,2019-02-28
Texas,57,2019-02-28
Utah,45,2019-02-28
Vermont,41,2019-02-28
Virginia,67,2019-02-28
Washington,31,2019-02-28
West Virginia,54,2019-02-28
Wisconsin,59,2019-02-28
Wyoming,86,2019-02-28
Alabama,41,2019-03-31
Alaska,40,2019-03-31
Arizona,41,2019-03-31
Arkansas,36,2019-03-31
California,37,2019-03-31
Colorado,50,2019-03-31
Connecticut,64,2019-03-31
Delaware,73,2019-03-31
District of Columbia,28,2019-03-31
Florida,63,2019-03-31
Georgia,37,2019-03-31
Hawaii,25,2019-03-31
Idaho,59,2019-03-31
Illinois,53,2019-03-31
Indiana,51,2019-03-31
Iowa,59,2019-03-31
Kansas,53,2019-03-31
Kentucky,47,2019-03-31
Louisiana,63,2019-03-31
Maine,57,2019-03-31
Maryland,42,2019-03-31
Massachusetts,48,2019-03-31
Michigan,61,2019-03-31
Minnesota,40,2019-03-31
Mississippi,58,2019-03-31
Missouri,62,2019-03-31
Montana,56,2019-03-31
Nebraska,33,2019-03-31
Nevada,37,2019-03-31
New Hampshire,62,2019-03-31
New Jersey,60,2019-03-31
New Mexico,47,2019-03-31
New York,34,2019-03-31
North Carolina,50,2019-03-31
North Dakota,48,2019-03-31
Ohio,71,2019-03-31
Oklahoma,37,2019-03-31
Oregon,33,2019-03-31
Pennsylvania,62,2019-03-31
Rhode Island,32,2019-03-31
South Carolina,56,2019-03-31
South Dakota,36,2019-03-31
Tennessee,58,2019-03-31
Texas,42,2019-03-31
Utah,33,2019-03-31
Vermont,54,2019-03-31
Virginia,42,2019-03-31
Washington,29,2019-03-31
West Virginia,36,2019-03-31
Wisconsin,53,2019-03-31
Wyoming,100,2019-03-31
Alabama,62,2019-04-30
Alaska,37,2019-04-30
Arizona,51,2019-04-30
Arkansas,61,2019-04-30
California,44,2019-04-30
Colorado,56,2019-04-30
Connecticut,83,2019-04-30
Delaware,75,2019-04-30
District of Columbia,37,2019-04-30
Florida,72,2019-04-30
Georgia,47,2019-04-30
Hawaii,31,2019-04-30
Idaho,67,2019-04-30
Illinois,62,2019-04-30
Indiana,71,2019-04-30
Iowa,56,2019-04-30
Kansas,50,2019-04-30
Kentucky,52,2019-04-30
Louisiana,64,2019-04-30
Maine,95,2019-04-30
Maryland,57,2019-04-30
Massachusetts,61,2019-04-30
Michigan,76,2019-04-30
Minnesota,63,2019-04-30
Mississippi,74,2019-04-30
Missouri,71,2019-04-30
Montana,78,2019-04-30
Nebraska,51,2019-04-30
Nevada,54,2019-04-30
New Hampshire,78,2019-04-30
New Jersey,59,2019-04-30
New Mexico,48,2019-04-30
New York,37,2019-04-30
North Carolina,67,2019-04-30
North Dakota,90,2019-04-30
Ohio,73,2019-04-30
Oklahoma,49,2019-04-30
Oregon,33,2019-04-30
Pennsylvania,81,2019-04-30
Rhode Island,62,2019-04-30
South Carolina,54,2019-04-30
South Dakota,35,2019-04-30
Tennessee,68,2019-04-30
Texas,52,2019-04-30
Utah,41,2019-04-30
Vermont,94,2019-04-30
Virginia,57,2019-04-30
Washington,33,2019-04-30
West Virginia,66,2019-04-30
Wisconsin,77,2019-04-30
Wyoming,100,2019-04-30
Alabama,59,2019-05-31
Alaska,36,2019-05-31
Arizona,53,2019-05-31
Arkansas,71,2019-05-31
California,49,2019-05-31
Colorado,62,2019-05-31
Connecticut,100,2019-05-31
Delaware,54,2019-05-31
District of Columbia,43,2019-05-31
Florida,78,2019-05-31
Georgia,66,2019-05-31
Hawaii,28,2019-05-31
Idaho,99,2019-05-31
Illinois,69,2019-05-31
Indiana,81,2019-05-31
Iowa,58,2019-05-31
Kansas,61,2019-05-31
Kentucky,79,2019-05-31
Louisiana,71,2019-05-31
Maine,57,2019-05-31
Maryland,58,2019-05-31
Massachusetts,60,2019-05-31
Michigan,72,2019-05-31
Minnesota,66,2019-05-31
Mississippi,78,2019-05-31
Missouri,80,2019-05-31
Montana,75,2019-05-31
Nebraska,43,2019-05-31
Nevada,74,2019-05-31
New Hampshire,86,2019-05-31
New Jersey,69,2019-05-31
New Mexico,58,2019-05-31
New York,38,2019-05-31
North Carolina,75,2019-05-31
North Dakota,73,2019-05-31
Ohio,86,2019-05-31
Oklahoma,51,2019-05-31
Oregon,52,2019-05-31
Pennsylvania,78,2019-05-31
Rhode Island,76,2019-05-31
South Carolina,64,2019-05-31
South Dakota,47,2019-05-31
Tennessee,81,2019-05-31
Texas,60,2019-05-31
Utah,40,2019-05-31
Vermont,91,2019-05-31
Virginia,63,2019-05-31
Washington,33,2019-05-31
West Virginia,78,2019-05-31
Wisconsin,77,2019-05-31
Wyoming,73,2019-05-31
Alabama,46,2019-06-30
Alaska,32,2019-06-30
Arizona,47,2019-06-30
Arkansas,61,2019-06-30
California,41,2019-06-30
Colorado,46,2019-06-30
Connecticut,87,2019-06-30
Delaware,100,2019-06-30
District of Columbia,41,2019-06-30
Florida,66,2019-06-30
Georgia,46,2019-06-30
Hawaii,28,2019-06-30
Idaho,72,2019-06-30
Illinois,57,2019-06-30
Indiana,67,2019-06-30
Iowa,54,2019-06-30
Kansas,59,2019-06-30
Kentucky,45,2019-06-30
Louisiana,49,2019-06-30
Maine,57,2019-06-30
Maryland,39,2019-06-30
Massachusetts,48,2019-06-30
Michigan,66,2019-06-30
Minnesota,57,2019-06-30
Mississippi,43,2019-06-30
Missouri,52,2019-06-30
Montana,39,2019-06-30
Nebraska,56,2019-06-30
Nevada,53,2019-06-30
New Hampshire,58,2019-06-30
New Jersey,55,2019-06-30
New Mexico,39,2019-06-30
New York,34,2019-06-30
North Carolina,58,2019-06-30
North Dakota,59,2019-06-30
Ohio,72,2019-06-30
Oklahoma,45,2019-06-30
Oregon,36,2019-06-30
Pennsylvania,73,2019-06-30
Rhode Island,56,2019-06-30
South Carolina,67,2019-06-30
South Dakota,47,2019-06-30
Tennessee,65,2019-06-30
Texas,46,2019-06-30
Utah,33,2019-06-30
Vermont,68,2019-06-30
Virginia,48,2019-06-30
Washington,24,2019-06-30
West Virginia,57,2019-06-30
Wisconsin,56,2019-06-30
Wyoming,52,2019-06-30
Alabama,49,2019-07-31
Alaska,24,2019-07-31
Arizona,51,2019-07-31
Arkansas,52,2019-07-31
California,54,2019-07-31
Colorado,53,2019-07-31
Connecticut,92,2019-07-31
Delaware,74,2019-07-31
District of Columbia,66,2019-07-31
Florida,80,2019-07-31
Georgia,57,2019-07-31
Hawaii,29,2019-07-31
Idaho,75,2019-07-31
Illinois,65,2019-07-31
Indiana,84,2019-07-31
Iowa,56,2019-07-31
Kansas,74,2019-07-31
Kentucky,62,2019-07-31
Louisiana,73,2019-07-31
Maine,67,2019-07-31
Maryland,58,2019-07-31
Massachusetts,53,2019-07-31
Michigan,90,2019-07-31
Minnesota,72,2019-07-31
Mississippi,58,2019-07-31
Missouri,69,2019-07-31
Montana,52,2019-07-31
Nebraska,55,2019-07-31
Nevada,49,2019-07-31
New Hampshire,100,2019-07-31
New Jersey,65,2019-07-31
New Mexico,55,2019-07-31
New York,39,2019-07-31
North Carolina,70,2019-07-31
North Dakota,69,2019-07-31
Ohio,87,2019-07-31
Oklahoma,49,2019-07-31
Oregon,39,2019-07-31
Pennsylvania,88,2019-07-31
Rhode Island,84,2019-07-31
South Carolina,60,2019-07-31
South Dakota,48,2019-07-31
Tennessee,71,2019-07-31
Texas,55,2019-07-31
Utah,33,2019-07-31
Vermont,58,2019-07-31
Virginia,63,2019-07-31
Washington,41,2019-07-31
West Virginia,89,2019-07-31
Wisconsin,82,2019-07-31
Wyoming,64,2019-07-31
Alabama,48,2019-08-31
Alaska,25,2019-08-31
Arizona,41,2019-08-31
Arkansas,56,2019-08-31
California,40,2019-08-31
Colorado,46,2019-08-31
Connecticut,68,2019-08-31
Delaware,44,2019-08-31
District of Columbia,20,2019-08-31
Florida,56,2019-08-31
Georgia,35,2019-08-31
Hawaii,19,2019-08-31
Idaho,55,2019-08-31
Illinois,49,2019-08-31
Indiana,49,2019-08-31
Iowa,47,2019-08-31
Kansas,58,2019-08-31
Kentucky,47,2019-08-31
Louisiana,51,2019-08-31
Maine,68,2019-08-31
Maryland,50,2019-08-31
Massachusetts,37,2019-08-31
Michigan,61,2019-08-31
Minnesota,55,2019-08-31
Mississippi,58,2019-08-31
Missouri,62,2019-08-31
Montana,58,2019-08-31
Nebraska,39,2019-08-31
Nevada,38,2019-08-31
New Hampshire,45,2019-08-31
New Jersey,42,2019-08-31
New Mexico,42,2019-08-31
New York,32,2019-08-31
North Carolina,49,2019-08-31
North Dakota,50,2019-08-31
Ohio,65,2019-08-31
Oklahoma,39,2019-08-31
Oregon,27,2019-08-31
Pennsylvania,64,2019-08-31
Rhode Island,42,2019-08-31
South Carolina,60,2019-08-31
South Dakota,34,2019-08-31
Tennessee,57,2019-08-31
Texas,39,2019-08-31
Utah,24,2019-08-31
Vermont,58,2019-08-31
Virginia,37,2019-08-31
Washington,22,2019-08-31
West Virginia,53,2019-08-31
Wisconsin,51,2019-08-31
Wyoming,100,2019-08-31
Alabama,62,2019-09-30
Alaska,46,2019-09-30
Arizona,54,2019-09-30
Arkansas,71,2019-09-30
California,51,2019-09-30
Colorado,54,2019-09-30
Connecticut,97,2019-09-30
Delaware,97,2019-09-30
District of Columbia,42,2019-09-30
Florida,87,2019-09-30
Georgia,56,2019-09-30
Hawaii,20,2019-09-30
Idaho,57,2019-09-30
Illinois,66,2019-09-30
Indiana,71,2019-09-30
Iowa,70,2019-09-30
Kansas,74,2019-09-30
Kentucky,62,2019-09-30
Louisiana,56,2019-09-30
Maine,75,2019-09-30
Maryland,57,2019-09-30
Massachusetts,51,2019-09-30
Michigan,77,2019-09-30
Minnesota,64,2019-09-30
Mississippi,59,2019-09-30
Missouri,78,2019-09-30
Montana,100,2019-09-30
Nebraska,56,2019-09-30
Nevada,49,2019-09-30
New Hampshire,68,2019-09-30
New Jersey,78,2019-09-30
New Mexico,74,2019-09-30
New York,39,2019-09-30
North Carolina,72,2019-09-30
North Dakota,47,2019-09-30
Ohio,75,2019-09-30
Oklahoma,43,2019-09-30
Oregon,39,2019-09-30
Pennsylvania,74,2019-09-30
Rhode Island,77,2019-09-30
South Carolina,79,2019-09-30
South Dakota,32,2019-09-30
Tennessee,72,2019-09-30
Texas,56,2019-09-30
Utah,44,2019-09-30
Vermont,55,2019-09-30
Virginia,70,2019-09-30
Washington,32,2019-09-30
West Virginia,64,2019-09-30
Wisconsin,71,2019-09-30
Wyoming,92,2019-09-30
Alabama,44,2019-10-31
Alaska,45,2019-10-31
Arizona,55,2019-10-31
Arkansas,78,2019-10-31
California,54,2019-10-31
Colorado,63,2019-10-31
Connecticut,100,2019-10-31
Delaware,87,2019-10-31
District of Columbia,69,2019-10-31
Florida,94,2019-10-31
Georgia,59,2019-10-31
Hawaii,39,2019-10-31
Idaho,63,2019-10-31
Illinois,68,2019-10-31
Indiana,80,2019-10-31
Iowa,63,2019-10-31
Kansas,72,2019-10-31
Kentucky,59,2019-10-31
Louisiana,64,2019-10-31
Maine,74,2019-10-31
Maryland,53,2019-10-31
Massachusetts,64,2019-10-31
Michigan,71,2019-10-31
Minnesota,64,2019-10-31
Mississippi,52,2019-10-31
Missouri,89,2019-10-31
Montana,63,2019-10-31
Nebraska,65,2019-10-31
Nevada,49,2019-10-31
New Hampshire,69,2019-10-31
New Jersey,67,2019-10-31
New Mexico,50,2019-10-31
New York,42,2019-10-31
North Carolina,79,2019-10-31
North Dakota,45,2019-10-31
Ohio,93,2019-10-31
Oklahoma,61,2019-10-31
Oregon,45,2019-10-31
Pennsylvania,82,2019-10-31
Rhode Island,92,2019-10-31
South Carolina,67,2019-10-31
South Dakota,38,2019-10-31
Tennessee,82,2019-10-31
Texas,60,2019-10-31
Utah,32,2019-10-31
Vermont,100,2019-10-31
Virginia,68,2019-10-31
Washington,36,2019-10-31
West Virginia,64,2019-10-31
Wisconsin,66,2019-10-31
Wyoming,85,2019-10-31
Alabama,64,2019-11-30
Alaska,44,2019-11-30
Arizona,55,2019-11-30
Arkansas,58,2019-11-30
California,51,2019-11-30
Colorado,59,2019-11-30
Connecticut,81,2019-11-30
Delaware,84,2019-11-30
District of Columbia,48,2019-11-30
Florida,88,2019-11-30
Georgia,55,2019-11-30
Hawaii,33,2019-11-30
Idaho,60,2019-11-30
Illinois,73,2019-11-30
Indiana,60,2019-11-30
Iowa,34,2019-11-30
Kansas,66,2019-11-30
Kentucky,50,2019-11-30
Louisiana,69,2019-11-30
Maine,77,2019-11-30
Maryland,44,2019-11-30
Massachusetts,53,2019-11-30
Michigan,67,2019-11-30
Minnesota,60,2019-11-30
Mississippi,47,2019-11-30
Missouri,63,2019-11-30
Montana,84,2019-11-30
Nebraska,56,2019-11-30
Nevada,72,2019-11-30
New Hampshire,100,2019-11-30
New Jersey,59,2019-11-30
New Mexico,57,2019-11-30
New York,39,2019-11-30
North Carolina,73,2019-11-30
North Dakota,65,2019-11-30
Ohio,87,2019-11-30
Oklahoma,62,2019-11-30
Oregon,48,2019-11-30
Pennsylvania,85,2019-11-30
Rhode Island,63,2019-11-30
South Carolina,60,2019-11-30
South Dakota,34,2019-11-30
Tennessee,64,2019-11-30
Texas,57,2019-11-30
Utah,48,2019-11-30
Vermont,34,2019-11-30
Virginia,62,2019-11-30
Washington,38,2019-11-30
West Virginia,47,2019-11-30
Wisconsin,78,2019-11-30
Wyoming,62,2019-11-30
Alabama,36,2019-12-31
Alaska,28,2019-12-31
Arizona,38,2019-12-31
Arkansas,41,2019-12-31
California,30,2019-12-31
Colorado,38,2019-12-31
Connecticut,55,2019-12-31
Delaware,38,2019-12-31
District of Columbia,34,2019-12-31
Florida,49,2019-12-31
Georgia,30,2019-12-31
Hawaii,20,2019-12-31
Idaho,27,2019-12-31
Illinois,39,2019-12-31
Indiana,39,2019-12-31
Iowa,27,2019-12-31
Kansas,41,2019-12-31
Kentucky,33,2019-12-31
Louisiana,37,2019-12-31
Maine,29,2019-12-31
Maryland,31,2019-12-31
Massachusetts,35,2019-12-31
Michigan,43,2019-12-31
Minnesota,35,2019-12-31
Mississippi,34,2019-12-31
Missouri,41,2019-12-31
Montana,45,2019-12-31
Nebraska,28,2019-12-31
Nevada,36,2019-12-31
New Hampshire,39,2019-12-31
New Jersey,36,2019-12-31
New Mexico,33,2019-12-31
New York,24,2019-12-31
North Carolina,41,2019-12-31
North Dakota,30,2019-12-31
Ohio,45,2019-12-31
Oklahoma,31,2019-12-31
Oregon,27,2019-12-31
Pennsylvania,44,2019-12-31
Rhode Island,41,2019-12-31
South Carolina,38,2019-12-31
South Dakota,24,2019-12-31
Tennessee,41,2019-12-31
Texas,32,2019-12-31
Utah,23,2019-12-31
Vermont,65,2019-12-31
Virginia,42,2019-12-31
Washington,22,2019-12-31
West Virginia,47,2019-12-31
Wisconsin,32,2019-12-31
Wyoming,100,2019-12-31
Alabama,43,2020-01-31
Alaska,43,2020-01-31
Arizona,54,2020-01-31
Arkansas,54,2020-01-31
California,39,2020-01-31
Colorado,52,2020-01-31
Connecticut,68,2020-01-31
Delaware,73,2020-01-31
District of Columbia,36,2020-01-31
Florida,77,2020-01-31
Georgia,43,2020-01-31
Hawaii,19,2020-01-31
Idaho,59,2020-01-31
Illinois,54,2020-01-31
Indiana,47,2020-01-31
Iowa,47,2020-01-31
Kansas,53,2020-01-31
Kentucky,51,2020-01-31
Louisiana,51,2020-01-31
Maine,69,2020-01-31
Maryland,38,2020-01-31
Massachusetts,49,2020-01-31
Michigan,58,2020-01-31
Minnesota,50,2020-01-31
Mississippi,57,2020-01-31
Missouri,62,2020-01-31
Montana,100,2020-01-31
Nebraska,51,2020-01-31
Nevada,47,2020-01-31
New Hampshire,64,2020-01-31
New Jersey,59,2020-01-31
New Mexico,34,2020-01-31
New York,37,2020-01-31
North Carolina,61,2020-01-31
North Dakota,21,2020-01-31
Ohio,65,2020-01-31
Oklahoma,39,2020-01-31
Oregon,37,2020-01-31
Pennsylvania,69,2020-01-31
Rhode Island,77,2020-01-31
South Carolina,58,2020-01-31
South Dakota,36,2020-01-31
Tennessee,62,2020-01-31
Texas,43,2020-01-31
Utah,39,2020-01-31
Vermont,50,2020-01-31
Virginia,51,2020-01-31
