geoName,Apartment,year
Missouri,41,2019-02-28
Montana,34,2019-02-28
Nebraska,37,2019-02-28
Nevada,75,2019-02-28
New Hampshire,62,2019-02-28
New Jersey,76,2019-02-28
New Mexico,35,2019-02-28
New York,88,2019-02-28
North Carolina,52,2019-02-28
North Dakota,54,2019-02-28
Ohio,51,2019-02-28
Oklahoma,38,2019-02-28
Oregon,36,2019-02-28
Pennsylvania,62,2019-02-28
Rhode Island,71,2019-02-28
South Carolina,49,2019-02-28
South Dakota,51,2019-02-28
Tennessee,48,2019-02-28
Texas,78,2019-02-28
Utah,37,2019-02-28
Vermont,59,2019-02-28
Virginia,58,2019-02-28
Washington,52,2019-02-28
West Virginia,25,2019-02-28
Wisconsin,40,2019-02-28
Wyoming,38,2019-02-28
Alabama,70,2019-03-31
Alaska,72,2019-03-31
Arizona,65,2019-03-31
Arkansas,41,2019-03-31
California,72,2019-03-31
Colorado,47,2019-03-31
Connecticut,63,2019-03-31
Delaware,71,2019-03-31
District of Columbia,100,2019-03-31
Florida,79,2019-03-31
Georgia,78,2019-03-31
Hawaii,41,2019-03-31
Idaho,53,2019-03-31
Illinois,72,2019-03-31
Indiana,48,2019-03-31
Iowa,49,2019-03-31
Kansas,63,2019-03-31
Kentucky,39,2019-03-31
Louisiana,48,2019-03-31
Maine,62,2019-03-31
Maryland,79,2019-03-31
Massachusetts,87,2019-03-31
Michigan,55,2019-03-31
Minnesota,66,2019-03-31
Mississippi,57,2019-03-31
Missouri,54,2019-03-31
Montana,33,2019-03-31
Nebraska,34,2019-03-31
Nevada,78,2019-03-31
New Hampshire,70,2019-03-31
New Jersey,79,2019-03-31
New Mexico,59,2019-03-31
New York,98,2019-03-31
North Carolina,66,2019-03-31
North Dakota,48,2019-03-31
Ohio,46,2019-03-31
Oklahoma,48,2019-03-31
Oregon,53,2019-03-31
Pennsylvania,61,2019-03-31
Rhode Island,73,2019-03-31
South Carolina,57,2019-03-31
South Dakota,65,2019-03-31
Tennessee,46,2019-03-31
Texas,76,2019-03-31
Utah,50,2019-03-31
Vermont,34,2019-03-31
Virginia,65,2019-03-31
Washington,79,2019-03-31
West Virginia,35,2019-03-31
Wisconsin,47,2019-03-31
Wyoming,44,2019-03-31
Alabama,53,2019-04-30
Alaska,11,2019-04-30
Arizona,62,2019-04-30
Arkansas,42,2019-04-30
California,61,2019-04-30
Colorado,47,2019-04-30
Connecticut,69,2019-04-30
Delaware,100,2019-04-30
District of Columbia,93,2019-04-30
Florida,64,2019-04-30
Georgia,57,2019-04-30
Hawaii,30,2019-04-30
Idaho,41,2019-04-30
Illinois,61,2019-04-30
Indiana,42,2019-04-30
Iowa,46,2019-04-30
Kansas,44,2019-04-30
Kentucky,30,2019-04-30
Louisiana,55,2019-04-30
Maine,27,2019-04-30
Maryland,71,2019-04-30
Massachusetts,80,2019-04-30
Michigan,43,2019-04-30
Minnesota,51,2019-04-30
Mississippi,49,2019-04-30
Missouri,38,2019-04-30
Montana,26,2019-04-30
Nebraska,37,2019-04-30
Nevada,68,2019-04-30
New Hampshire,49,2019-04-30
New Jersey,72,2019-04-30
New Mexico,35,2019-04-30
New York,74,2019-04-30
North Carolina,49,2019-04-30
North Dakota,29,2019-04-30
Ohio,42,2019-04-30
Oklahoma,36,2019-04-30
Oregon,34,2019-04-30
Pennsylvania,53,2019-04-30
Rhode Island,64,2019-04-30
South Carolina,43,2019-04-30
South Dakota,28,2019-04-30
Tennessee,48,2019-04-30
Texas,64,2019-04-30
Utah,37,2019-04-30
Vermont,54,2019-04-30
Virginia,63,2019-04-30
Washington,61,2019-04-30
West Virginia,33,2019-04-30
Wisconsin,34,2019-04-30
Wyoming,7,2019-04-30
Alabama,57,2019-05-31
Alaska,36,2019-05-31
Arizona,69,2019-05-31
Arkansas,48,2019-05-31
California,71,2019-05-31
Colorado,49,2019-05-31
Connecticut,75,2019-05-31
Delaware,71,2019-05-31
District of Columbia,100,2019-05-31
Florida,72,2019-05-31
Georgia,77,2019-05-31
Hawaii,25,2019-05-31
Idaho,27,2019-05-31
Illinois,65,2019-05-31
Indiana,42,2019-05-31
Iowa,55,2019-05-31
Kansas,52,2019-05-31
Kentucky,42,2019-05-31
Louisiana,60,2019-05-31
Maine,41,2019-05-31
Maryland,79,2019-05-31
Massachusetts,97,2019-05-31
Michigan,50,2019-05-31
Minnesota,61,2019-05-31
Mississippi,72,2019-05-31
Missouri,45,2019-05-31
Montana,29,2019-05-31
Nebraska,31,2019-05-31
Nevada,65,2019-05-31
New Hampshire,57,2019-05-31
New Jersey,63,2019-05-31
New Mexico,40,2019-05-31
New York,86,2019-05-31
North Carolina,51,2019-05-31
North Dakota,51,2019-05-31
Ohio,45,2019-05-31
Oklahoma,44,2019-05-31
Oregon,40,2019-05-31
Pennsylvania,63,2019-05-31
Rhode Island,61,2019-05-31
South Carolina,53,2019-05-31
South Dakota,38,2019-05-31
Tennessee,49,2019-05-31
Texas,78,2019-05-31
Utah,66,2019-05-31
Vermont,56,2019-05-31
Virginia,69,2019-05-31
Washington,58,2019-05-31
West Virginia,35,2019-05-31
Wisconsin,41,2019-05-31
Wyoming,23,2019-05-31
Alabama,62,2019-06-30
Alaska,15,2019-06-30
Arizona,58,2019-06-30
Arkansas,27,2019-06-30
California,63,2019-06-30
Colorado,51,2019-06-30
Connecticut,69,2019-06-30
Delaware,65,2019-06-30
District of Columbia,100,2019-06-30
Florida,62,2019-06-30
Georgia,72,2019-06-30
Hawaii,44,2019-06-30
Idaho,41,2019-06-30
Illinois,60,2019-06-30
Indiana,47,2019-06-30
Iowa,37,2019-06-30
Kansas,29,2019-06-30
Kentucky,37,2019-06-30
Louisiana,55,2019-06-30
Maine,31,2019-06-30
Maryland,67,2019-06-30
Massachusetts,81,2019-06-30
Michigan,45,2019-06-30
Minnesota,55,2019-06-30
Mississippi,53,2019-06-30
Missouri,38,2019-06-30
Montana,33,2019-06-30
Nebraska,41,2019-06-30
Nevada,61,2019-06-30
New Hampshire,49,2019-06-30
New Jersey,69,2019-06-30
New Mexico,46,2019-06-30
New York,85,2019-06-30
North Carolina,60,2019-06-30
North Dakota,41,2019-06-30
Ohio,43,2019-06-30
Oklahoma,40,2019-06-30
Oregon,43,2019-06-30
Pennsylvania,62,2019-06-30
Rhode Island,84,2019-06-30
South Carolina,58,2019-06-30
South Dakota,52,2019-06-30
Tennessee,52,2019-06-30
Texas,72,2019-06-30
Utah,37,2019-06-30
Vermont,38,2019-06-30
Virginia,56,2019-06-30
Washington,55,2019-06-30
West Virginia,28,2019-06-30
Wisconsin,35,2019-06-30
Wyoming,20,2019-06-30
Alabama,51,2019-07-31
Alaska,11,2019-07-31
Arizona,64,2019-07-31
Arkansas,31,2019-07-31
California,63,2019-07-31
Colorado,51,2019-07-31
Connecticut,74,2019-07-31
Delaware,67,2019-07-31
District of Columbia,100,2019-07-31
Florida,66,2019-07-31
Georgia,78,2019-07-31
Hawaii,29,2019-07-31
Idaho,20,2019-07-31
Illinois,64,2019-07-31
Indiana,44,2019-07-31
Iowa,47,2019-07-31
Kansas,36,2019-07-31
Kentucky,44,2019-07-31
Louisiana,51,2019-07-31
Maine,41,2019-07-31
Maryland,61,2019-07-31
Massachusetts,83,2019-07-31
Michigan,48,2019-07-31
Minnesota,48,2019-07-31
Mississippi,40,2019-07-31
Missouri,36,2019-07-31
Montana,23,2019-07-31
Nebraska,28,2019-07-31
Nevada,71,2019-07-31
New Hampshire,46,2019-07-31
New Jersey,75,2019-07-31
New Mexico,47,2019-07-31
New York,89,2019-07-31
North Carolina,54,2019-07-31
North Dakota,45,2019-07-31
Ohio,40,2019-07-31
Oklahoma,43,2019-07-31
Oregon,40,2019-07-31
Pennsylvania,60,2019-07-31
Rhode Island,56,2019-07-31
South Carolina,51,2019-07-31
South Dakota,24,2019-07-31
Tennessee,44,2019-07-31
Texas,70,2019-07-31
Utah,51,2019-07-31
Vermont,63,2019-07-31
Virginia,66,2019-07-31
Washington,54,2019-07-31
West Virginia,29,2019-07-31
Wisconsin,48,2019-07-31
Wyoming,35,2019-07-31
Alabama,65,2019-08-31
Alaska,40,2019-08-31
Arizona,69,2019-08-31
Arkansas,45,2019-08-31
California,61,2019-08-31
Colorado,43,2019-08-31
Connecticut,77,2019-08-31
Delaware,58,2019-08-31
District of Columbia,100,2019-08-31
Florida,66,2019-08-31
Georgia,64,2019-08-31
Hawaii,21,2019-08-31
Idaho,31,2019-08-31
Illinois,52,2019-08-31
Indiana,38,2019-08-31
Iowa,37,2019-08-31
Kansas,43,2019-08-31
Kentucky,40,2019-08-31
Louisiana,51,2019-08-31
Maine,47,2019-08-31
Maryland,73,2019-08-31
Massachusetts,72,2019-08-31
Michigan,47,2019-08-31
Minnesota,57,2019-08-31
Mississippi,53,2019-08-31
Missouri,52,2019-08-31
Montana,42,2019-08-31
Nebraska,37,2019-08-31
Nevada,58,2019-08-31
New Hampshire,62,2019-08-31
New Jersey,81,2019-08-31
New Mexico,35,2019-08-31
New York,81,2019-08-31
North Carolina,48,2019-08-31
North Dakota,34,2019-08-31
Ohio,39,2019-08-31
Oklahoma,39,2019-08-31
Oregon,36,2019-08-31
Pennsylvania,55,2019-08-31
Rhode Island,81,2019-08-31
South Carolina,56,2019-08-31
South Dakota,23,2019-08-31
Tennessee,46,2019-08-31
Texas,65,2019-08-31
Utah,36,2019-08-31
Vermont,40,2019-08-31
Virginia,60,2019-08-31
Washington,47,2019-08-31
West Virginia,29,2019-08-31
Wisconsin,37,2019-08-31
Wyoming,51,2019-08-31
Alabama,53,2019-09-30
Alaska,49,2019-09-30
Arizona,81,2019-09-30
Arkansas,40,2019-09-30
California,74,2019-09-30
Colorado,60,2019-09-30
Connecticut,81,2019-09-30
Delaware,81,2019-09-30
District of Columbia,100,2019-09-30
Florida,82,2019-09-30
Georgia,75,2019-09-30
Hawaii,38,2019-09-30
Idaho,43,2019-09-30
Illinois,70,2019-09-30
Indiana,52,2019-09-30
Iowa,30,2019-09-30
Kansas,53,2019-09-30
Kentucky,41,2019-09-30
Louisiana,51,2019-09-30
Maine,38,2019-09-30
Maryland,76,2019-09-30
Massachusetts,88,2019-09-30
Michigan,56,2019-09-30
Minnesota,59,2019-09-30
Mississippi,51,2019-09-30
Missouri,52,2019-09-30
Montana,43,2019-09-30
Nebraska,39,2019-09-30
Nevada,72,2019-09-30
New Hampshire,77,2019-09-30
New Jersey,85,2019-09-30
New Mexico,44,2019-09-30
New York,94,2019-09-30
North Carolina,53,2019-09-30
North Dakota,46,2019-09-30
Ohio,51,2019-09-30
Oklahoma,50,2019-09-30
Oregon,38,2019-09-30
Pennsylvania,67,2019-09-30
Rhode Island,71,2019-09-30
South Carolina,73,2019-09-30
South Dakota,11,2019-09-30
Tennessee,48,2019-09-30
Texas,76,2019-09-30
Utah,48,2019-09-30
Vermont,40,2019-09-30
Virginia,58,2019-09-30
Washington,77,2019-09-30
West Virginia,39,2019-09-30
Wisconsin,41,2019-09-30
Wyoming,26,2019-09-30
Alabama,38,2019-10-31
Alaska,20,2019-10-31
Arizona,54,2019-10-31
Arkansas,35,2019-10-31
California,45,2019-10-31
Colorado,40,2019-10-31
Connecticut,41,2019-10-31
Delaware,42,2019-10-31
District of Columbia,100,2019-10-31
Florida,54,2019-10-31
Georgia,55,2019-10-31
Hawaii,30,2019-10-31
Idaho,31,2019-10-31
Illinois,47,2019-10-31
Indiana,31,2019-10-31
Iowa,28,2019-10-31
Kansas,25,2019-10-31
Kentucky,30,2019-10-31
Louisiana,41,2019-10-31
Maine,29,2019-10-31
Maryland,50,2019-10-31
Massachusetts,49,2019-10-31
Michigan,32,2019-10-31
Minnesota,33,2019-10-31
Mississippi,25,2019-10-31
Missouri,43,2019-10-31
Montana,10,2019-10-31
Nebraska,27,2019-10-31
Nevada,51,2019-10-31
New Hampshire,40,2019-10-31
New Jersey,58,2019-10-31
New Mexico,35,2019-10-31
New York,61,2019-10-31
North Carolina,42,2019-10-31
North Dakota,26,2019-10-31
Ohio,30,2019-10-31
Oklahoma,34,2019-10-31
Oregon,38,2019-10-31
Pennsylvania,55,2019-10-31
Rhode Island,42,2019-10-31
South Carolina,34,2019-10-31
South Dakota,42,2019-10-31
Tennessee,37,2019-10-31
Texas,61,2019-10-31
Utah,37,2019-10-31
Vermont,36,2019-10-31
Virginia,45,2019-10-31
Washington,47,2019-10-31
West Virginia,11,2019-10-31
Wisconsin,34,2019-10-31
Wyoming,7,2019-10-31
Alabama,47,2019-11-30
Alaska,21,2019-11-30
Arizona,71,2019-11-30
Arkansas,45,2019-11-30
California,58,2019-11-30
Colorado,48,2019-11-30
Connecticut,57,2019-11-30
Delaware,61,2019-11-30
District of Columbia,100,2019-11-30
Florida,70,2019-11-30
Georgia,60,2019-11-30
Hawaii,38,2019-11-30
Idaho,30,2019-11-30
Illinois,53,2019-11-30
Indiana,39,2019-11-30
Iowa,40,2019-11-30
Kansas,38,2019-11-30
Kentucky,38,2019-11-30
Louisiana,51,2019-11-30
Maine,34,2019-11-30
Maryland,78,2019-11-30
Massachusetts,66,2019-11-30
Michigan,48,2019-11-30
Minnesota,40,2019-11-30
Mississippi,58,2019-11-30
Missouri,50,2019-11-30
Montana,9,2019-11-30
Nebraska,30,2019-11-30
Nevada,63,2019-11-30
New Hampshire,39,2019-11-30
New Jersey,61,2019-11-30
New Mexico,47,2019-11-30
New York,81,2019-11-30
North Carolina,54,2019-11-30
North Dakota,34,2019-11-30
Ohio,43,2019-11-30
Oklahoma,44,2019-11-30
Oregon,39,2019-11-30
Pennsylvania,63,2019-11-30
Rhode Island,54,2019-11-30
South Carolina,55,2019-11-30
South Dakota,54,2019-11-30
Tennessee,57,2019-11-30
Texas,69,2019-11-30
Utah,39,2019-11-30
Vermont,58,2019-11-30
Virginia,52,2019-11-30
Washington,53,2019-11-30
West Virginia,31,2019-11-30
Wisconsin,33,2019-11-30
Wyoming,51,2019-11-30
Alabama,54,2019-12-31
Alaska,12,2019-12-31
Arizona,73,2019-12-31
Arkansas,40,2019-12-31
California,64,2019-12-31
Colorado,52,2019-12-31
Connecticut,66,2019-12-31
Delaware,56,2019-12-31
District of Columbia,100,2019-12-31
Florida,78,2019-12-31
Georgia,71,2019-12-31
Hawaii,51,2019-12-31
Idaho,21,2019-12-31
Illinois,71,2019-12-31
Indiana,50,2019-12-31
Iowa,37,2019-12-31
Kansas,31,2019-12-31
Kentucky,38,2019-12-31
Louisiana,57,2019-12-31
Maine,58,2019-12-31
Maryland,71,2019-12-31
Massachusetts,74,2019-12-31
Michigan,48,2019-12-31
Minnesota,43,2019-12-31
Mississippi,75,2019-12-31
Missouri,51,2019-12-31
Montana,45,2019-12-31
Nebraska,40,2019-12-31
Nevada,61,2019-12-31
New Hampshire,59,2019-12-31
New Jersey,69,2019-12-31
New Mexico,52,2019-12-31
New York,85,2019-12-31
North Carolina,52,2019-12-31
North Dakota,14,2019-12-31
Ohio,45,2019-12-31
Oklahoma,45,2019-12-31
Oregon,45,2019-12-31
Pennsylvania,61,2019-12-31
Rhode Island,70,2019-12-31
South Carolina,58,2019-12-31
South Dakota,32,2019-12-31
Tennessee,45,2019-12-31
Texas,73,2019-12-31
Utah,36,2019-12-31
Vermont,21,2019-12-31
Virginia,57,2019-12-31
Washington,59,2019-12-31
West Virginia,26,2019-12-31
Wisconsin,38,2019-12-31
Wyoming,35,2019-12-31
Alabama,46,2020-01-31
Alaska,26,2020-01-31
Arizona,66,2020-01-31
Arkansas,52,2020-01-31
California,69,2020-01-31
Colorado,46,2020-01-31
Connecticut,62,2020-01-31
Delaware,71,2020-01-31
District of Columbia,100,2020-01-31
Florida,71,2020-01-31
Georgia,70,2020-01-31
Hawaii,42,2020-01-31
Idaho,46,2020-01-31
Illinois,60,2020-01-31
Indiana,54,2020-01-31
Iowa,31,2020-01-31
Kansas,50,2020-01-31
Kentucky,42,2020-01-31
Louisiana,48,2020-01-31
Maine,42,2020-01-31
Maryland,77,2020-01-31
Massachusetts,84,2020-01-31
Michigan,50,2020-01-31
Minnesota,56,2020-01-31
Mississippi,39,2020-01-31
Missouri,50,2020-01-31
Montana,36,2020-01-31
Nebraska,43,2020-01-31
Nevada,58,2020-01-31
New Hampshire,74,2020-01-31
New Jersey,71,2020-01-31
New Mexico,49,2020-01-31
New York,86,2020-01-31
North Carolina,58,2020-01-31
North Dakota,77,2020-01-31
Ohio,41,2020-01-31
Oklahoma,49,2020-01-31
Oregon,48,2020-01-31
Pennsylvania,65,2020-01-31
Rhode Island,61,2020-01-31
South Carolina,53,2020-01-31
South Dakota,39,2020-01-31
Tennessee,52,2020-01-31
Texas,74,2020-01-31
Utah,47,2020-01-31
Vermont,64,2020-01-31
Virginia,58,2020-01-31
Washington,67,2020-01-31
West Virginia,33,2020-01-31
Wisconsin,40,2020-01-31
Wyoming,22,2020-01-31
Alabama,49,2020-02-29
Alaska,31,2020-02-29
Arizona,54,2020-02-29
Arkansas,37,2020-02-29
California,51,2020-02-29
Colorado,37,2020-02-29
Connecticut,57,2020-02-29
Delaware,54,2020-02-29
District of Columbia,100,2020-02-29
Florida,59,2020-02-29
Georgia,54,2020-02-29
Hawaii,24,2020-02-29
Idaho,33,2020-02-29
Illinois,52,2020-02-29
Indiana,39,2020-02-29
Iowa,35,2020-02-29
Kansas,34,2020-02-29
Kentucky,45,2020-02-29
Louisiana,59,2020-02-29
Maine,40,2020-02-29
Maryland,64,2020-02-29
Massachusetts,59,2020-02-29
Michigan,38,2020-02-29
Minnesota,53,2020-02-29
Mississippi,37,2020-02-29
Missouri,34,2020-02-29
Montana,13,2020-02-29
Nebraska,27,2020-02-29
Nevada,49,2020-02-29
New Hampshire,43,2020-02-29
New Jersey,61,2020-02-29
New Mexico,32,2020-02-29
New York,64,2020-02-29
North Carolina,45,2020-02-29
North Dakota,46,2020-02-29
Ohio,39,2020-02-29
Oklahoma,39,2020-02-29
Oregon,32,2020-02-29
Pennsylvania,48,2020-02-29
Rhode Island,52,2020-02-29
South Carolina,53,2020-02-29
South Dakota,12,2020-02-29
Tennessee,37,2020-02-29
Texas,65,2020-02-29
Utah,29,2020-02-29
Vermont,28,2020-02-29
Virginia,41,2020-02-29
Washington,50,2020-02-29
West Virginia,17,2020-02-29
Wisconsin,42,2020-02-29
Wyoming,18,2020-02-29
Alabama,49,2020-03-31
Alaska,49,2020-03-31
Arizona,66,2020-03-31
Arkansas,40,2020-03-31
California,60,2020-03-31
Colorado,48,2020-03-31
Connecticut,67,2020-03-31
Delaware,55,2020-03-31
District of Columbia,100,2020-03-31
Florida,68,2020-03-31
Georgia,65,2020-03-31
Hawaii,47,2020-03-31
Idaho,34,2020-03-31
Illinois,62,2020-03-31
Indiana,44,2020-03-31
Iowa,42,2020-03-31
Kansas,46,2020-03-31
Kentucky,43,2020-03-31
Louisiana,55,2020-03-31
Maine,61,2020-03-31
Maryland,67,2020-03-31
Massachusetts,71,2020-03-31
Michigan,42,2020-03-31
Minnesota,46,2020-03-31
Mississippi,44,2020-03-31
Missouri,51,2020-03-31
Montana,14,2020-03-31
Nebraska,28,2020-03-31
Nevada,57,2020-03-31
New Hampshire,39,2020-03-31
New Jersey,59,2020-03-31
New Mexico,45,2020-03-31
New York,78,2020-03-31
North Carolina,58,2020-03-31
North Dakota,45,2020-03-31
Ohio,51,2020-03-31
Oklahoma,50,2020-03-31
Oregon,48,2020-03-31
Pennsylvania,54,2020-03-31
Rhode Island,36,2020-03-31
South Carolina,55,2020-03-31
South Dakota,18,2020-03-31
Tennessee,50,2020-03-31
Texas,75,2020-03-31
Utah,43,2020-03-31
Vermont,26,2020-03-31
Virginia,64,2020-03-31
Washington,60,2020-03-31
West Virginia,35,2020-03-31
Wisconsin,51,2020-03-31
Wyoming,26,2020-03-31
Alabama,39,2020-04-30
Alaska,24,2020-04-30
Arizona,44,2020-04-30
Arkansas,30,2020-04-30
California,42,2020-04-30
Colorado,30,2020-04-30
Connecticut,45,2020-04-30
Delaware,53,2020-04-30
District of Columbia,100,2020-04-30
Florida,48,2020-04-30
Georgia,49,2020-04-30
Hawaii,43,2020-04-30
Idaho,16,2020-04-30
Illinois,41,2020-04-30
Indiana,28,2020-04-30
Iowa,23,2020-04-30
Kansas,28,2020-04-30
Kentucky,35,2020-04-30
Louisiana,44,2020-04-30
Maine,22,2020-04-30
Maryland,40,2020-04-30
Massachusetts,54,2020-04-30
Michigan,29,2020-04-30
Minnesota,38,2020-04-30
Mississippi,35,2020-04-30
Missouri,27,2020-04-30
Montana,26,2020-04-30
Nebraska,27,2020-04-30
Nevada,42,2020-04-30
New Hampshire,47,2020-04-30
New Jersey,50,2020-04-30
New Mexico,36,2020-04-30
New York,57,2020-04-30
North Carolina,41,2020-04-30
North Dakota,32,2020-04-30
Ohio,29,2020-04-30
Oklahoma,38,2020-04-30
Oregon,27,2020-04-30
Pennsylvania,38,2020-04-30
Rhode Island,45,2020-04-30
South Carolina,48,2020-04-30
South Dakota,36,2020-04-30
Tennessee,34,2020-04-30
Texas,47,2020-04-30
Utah,30,2020-04-30
Vermont,50,2020-04-30
Virginia,44,2020-04-30
Washington,33,2020-04-30
West Virginia,26,2020-04-30
Wisconsin,39,2020-04-30
Wyoming,12,2020-04-30
Alabama,54,2020-05-31
Alaska,35,2020-05-31
Arizona,53,2020-05-31
Arkansas,41,2020-05-31
California,58,2020-05-31
Colorado,42,2020-05-31
Connecticut,66,2020-05-31
Delaware,73,2020-05-31
District of Columbia,100,2020-05-31
Florida,61,2020-05-31
Georgia,61,2020-05-31
Hawaii,31,2020-05-31
Idaho,18,2020-05-31
Illinois,53,2020-05-31
Indiana,41,2020-05-31
Iowa,39,2020-05-31
Kansas,38,2020-05-31
Kentucky,38,2020-05-31
Louisiana,47,2020-05-31
Maine,43,2020-05-31
Maryland,56,2020-05-31
Massachusetts,68,2020-05-31
Michigan,36,2020-05-31
Minnesota,39,2020-05-31
Mississippi,57,2020-05-31
Missouri,38,2020-05-31
Montana,32,2020-05-31
Nebraska,32,2020-05-31
Nevada,59,2020-05-31
New Hampshire,46,2020-05-31
New Jersey,56,2020-05-31
New Mexico,43,2020-05-31
New York,67,2020-05-31
North Carolina,50,2020-05-31
North Dakota,56,2020-05-31
Ohio,45,2020-05-31
Oklahoma,43,2020-05-31
Oregon,32,2020-05-31
Pennsylvania,49,2020-05-31
Rhode Island,70,2020-05-31
South Carolina,56,2020-05-31
South Dakota,45,2020-05-31
Tennessee,45,2020-05-31
Texas,58,2020-05-31
Utah,41,2020-05-31
Vermont,35,2020-05-31
Virginia,50,2020-05-31
Washington,49,2020-05-31
West Virginia,24,2020-05-31
Wisconsin,33,2020-05-31
Wyoming,35,2020-05-31
Alabama,53,2020-06-30
Alaska,33,2020-06-30
Arizona,54,2020-06-30
Arkansas,42,2020-06-30
California,63,2020-06-30
Colorado,42,2020-06-30
Connecticut,66,2020-06-30
Delaware,51,2020-06-30
District of Columbia,100,2020-06-30
Florida,63,2020-06-30
Georgia,62,2020-06-30
Hawaii,40,2020-06-30
Idaho,37,2020-06-30
Illinois,58,2020-06-30
Indiana,38,2020-06-30
Iowa,30,2020-06-30
Kansas,40,2020-06-30
Kentucky,39,2020-06-30
Louisiana,54,2020-06-30
Maine,54,2020-06-30
Maryland,63,2020-06-30
Massachusetts,76,2020-06-30
Michigan,47,2020-06-30
Minnesota,51,2020-06-30
Mississippi,45,2020-06-30
Missouri,43,2020-06-30
Montana,29,2020-06-30
Nebraska,32,2020-06-30
Nevada,63,2020-06-30
New Hampshire,43,2020-06-30
New Jersey,64,2020-06-30
New Mexico,50,2020-06-30
New York,74,2020-06-30
North Carolina,54,2020-06-30
North Dakota,62,2020-06-30
Ohio,44,2020-06-30
Oklahoma,54,2020-06-30
Oregon,32,2020-06-30
Pennsylvania,55,2020-06-30
Rhode Island,98,2020-06-30
South Carolina,56,2020-06-30
South Dakota,30,2020-06-30
Tennessee,41,2020-06-30
Texas,67,2020-06-30
Utah,35,2020-06-30
Vermont,51,2020-06-30
Virginia,50,2020-06-30
Washington,57,2020-06-30
West Virginia,38,2020-06-30
Wisconsin,37,2020-06-30
Wyoming,37,2020-06-30
Alabama,52,2020-07-31
Alaska,48,2020-07-31
Arizona,65,2020-07-31
Arkansas,51,2020-07-31
California,69,2020-07-31
Colorado,52,2020-07-31
Connecticut,81,2020-07-31
Delaware,66,2020-07-31
District of Columbia,100,2020-07-31
Florida,72,2020-07-31
Georgia,68,2020-07-31
Hawaii,55,2020-07-31
Idaho,27,2020-07-31
Illinois,61,2020-07-31
Indiana,48,2020-07-31
Iowa,48,2020-07-31
Kansas,49,2020-07-31
Kentucky,50,2020-07-31
Louisiana,53,2020-07-31
Maine,59,2020-07-31
Maryland,79,2020-07-31
Massachusetts,85,2020-07-31
Michigan,47,2020-07-31
Minnesota,51,2020-07-31
Mississippi,73,2020-07-31
Missouri,45,2020-07-31
Montana,20,2020-07-31
Nebraska,34,2020-07-31
Nevada,68,2020-07-31
New Hampshire,79,2020-07-31
New Jersey,75,2020-07-31
New Mexico,42,2020-07-31
New York,89,2020-07-31
North Carolina,46,2020-07-31
North Dakota,47,2020-07-31
Ohio,51,2020-07-31
Oklahoma,42,2020-07-31
Oregon,43,2020-07-31
Pennsylvania,62,2020-07-31
Rhode Island,91,2020-07-31
South Carolina,59,2020-07-31
South Dakota,38,2020-07-31
Tennessee,40,2020-07-31
Texas,73,2020-07-31
Utah,47,2020-07-31
Vermont,39,2020-07-31
Virginia,58,2020-07-31
Washington,64,2020-07-31
West Virginia,25,2020-07-31
Wisconsin,43,2020-07-31
Wyoming,19,2020-07-31
Alabama,54,2020-08-31
Alaska,24,2020-08-31
Arizona,49,2020-08-31
Arkansas,24,2020-08-31
California,55,2020-08-31
Colorado,29,2020-08-31
Connecticut,66,2020-08-31
Delaware,51,2020-08-31
District of Columbia,100,2020-08-31
Florida,54,2020-08-31
Georgia,57,2020-08-31
Hawaii,20,2020-08-31
Idaho,20,2020-08-31
Illinois,48,2020-08-31
Indiana,37,2020-08-31
Iowa,32,2020-08-31
Kansas,38,2020-08-31
Kentucky,36,2020-08-31
Louisiana,57,2020-08-31
Maine,36,2020-08-31
Maryland,49,2020-08-31
Massachusetts,59,2020-08-31
Michigan,37,2020-08-31
Minnesota,39,2020-08-31
Mississippi,42,2020-08-31
Missouri,32,2020-08-31
Montana,41,2020-08-31
Nebraska,19,2020-08-31
Nevada,46,2020-08-31
New Hampshire,57,2020-08-31
New Jersey,49,2020-08-31
New Mexico,35,2020-08-31
New York,72,2020-08-31
North Carolina,47,2020-08-31
North Dakota,32,2020-08-31
Ohio,38,2020-08-31
Oklahoma,34,2020-08-31
