geoName,Real Estate Listings,year
Wisconsin,24,2018-05-31
Wyoming,100,2018-05-31
Alabama,7,2018-06-30
Alaska,0,2018-06-30
Arizona,18,2018-06-30
Arkansas,0,2018-06-30
California,16,2018-06-30
Colorado,9,2018-06-30
Connecticut,15,2018-06-30
Delaware,0,2018-06-30
District of Columbia,44,2018-06-30
Florida,8,2018-06-30
Georgia,17,2018-06-30
Hawaii,22,2018-06-30
Idaho,40,2018-06-30
Illinois,20,2018-06-30
Indiana,10,2018-06-30
Iowa,46,2018-06-30
Kansas,12,2018-06-30
Kentucky,16,2018-06-30
Louisiana,0,2018-06-30
Maine,0,2018-06-30
Maryland,9,2018-06-30
Massachusetts,18,2018-06-30
Michigan,50,2018-06-30
Minnesota,21,2018-06-30
Mississippi,0,2018-06-30
Missouri,36,2018-06-30
Montana,68,2018-06-30
Nebraska,30,2018-06-30
Nevada,0,2018-06-30
New Hampshire,0,2018-06-30
New Jersey,20,2018-06-30
New Mexico,16,2018-06-30
New York,25,2018-06-30
North Carolina,19,2018-06-30
North Dakota,0,2018-06-30
Ohio,10,2018-06-30
Oklahoma,18,2018-06-30
Oregon,43,2018-06-30
Pennsylvania,27,2018-06-30
Rhode Island,53,2018-06-30
South Carolina,19,2018-06-30
South Dakota,0,2018-06-30
Tennessee,9,2018-06-30
Texas,11,2018-06-30
Utah,18,2018-06-30
Vermont,100,2018-06-30
Virginia,15,2018-06-30
Washington,17,2018-06-30
West Virginia,0,2018-06-30
Wisconsin,42,2018-06-30
Wyoming,0,2018-06-30
Alabama,22,2018-07-31
Alaska,0,2018-07-31
Arizona,9,2018-07-31
Arkansas,0,2018-07-31
California,15,2018-07-31
Colorado,10,2018-07-31
Connecticut,40,2018-07-31
Delaware,100,2018-07-31
District of Columbia,0,2018-07-31
Florida,7,2018-07-31
Georgia,7,2018-07-31
Hawaii,44,2018-07-31
Idaho,21,2018-07-31
Illinois,17,2018-07-31
Indiana,5,2018-07-31
Iowa,36,2018-07-31
Kansas,24,2018-07-31
Kentucky,25,2018-07-31
Louisiana,8,2018-07-31
Maine,23,2018-07-31
Maryland,37,2018-07-31
Massachusetts,11,2018-07-31
Michigan,45,2018-07-31
Minnesota,27,2018-07-31
Mississippi,15,2018-07-31
Missouri,31,2018-07-31
Montana,71,2018-07-31
Nebraska,0,2018-07-31
Nevada,10,2018-07-31
New Hampshire,23,2018-07-31
New Jersey,15,2018-07-31
New Mexico,34,2018-07-31
New York,20,2018-07-31
North Carolina,11,2018-07-31
North Dakota,48,2018-07-31
Ohio,10,2018-07-31
Oklahoma,0,2018-07-31
Oregon,21,2018-07-31
Pennsylvania,29,2018-07-31
Rhode Island,0,2018-07-31
South Carolina,27,2018-07-31
South Dakota,0,2018-07-31
Tennessee,32,2018-07-31
Texas,9,2018-07-31
Utah,20,2018-07-31
Vermont,0,2018-07-31
Virginia,19,2018-07-31
Washington,22,2018-07-31
West Virginia,0,2018-07-31
Wisconsin,11,2018-07-31
Wyoming,0,2018-07-31
Alabama,22,2018-08-31
Alaska,82,2018-08-31
Arizona,14,2018-08-31
Arkansas,0,2018-08-31
California,13,2018-08-31
Colorado,29,2018-08-31
Connecticut,12,2018-08-31
Delaware,100,2018-08-31
District of Columbia,35,2018-08-31
Florida,23,2018-08-31
Georgia,11,2018-08-31
Hawaii,0,2018-08-31
Idaho,65,2018-08-31
Illinois,25,2018-08-31
Indiana,8,2018-08-31
Iowa,52,2018-08-31
Kansas,54,2018-08-31
Kentucky,25,2018-08-31
Louisiana,24,2018-08-31
Maine,36,2018-08-31
Maryland,0,2018-08-31
Massachusetts,27,2018-08-31
Michigan,34,2018-08-31
Minnesota,40,2018-08-31
Mississippi,0,2018-08-31
Missouri,32,2018-08-31
Montana,0,2018-08-31
Nebraska,22,2018-08-31
Nevada,0,2018-08-31
New Hampshire,0,2018-08-31
New Jersey,18,2018-08-31
New Mexico,26,2018-08-31
New York,44,2018-08-31
North Carolina,13,2018-08-31
North Dakota,0,2018-08-31
Ohio,4,2018-08-31
Oklahoma,29,2018-08-31
Oregon,33,2018-08-31
Pennsylvania,63,2018-08-31
Rhode Island,40,2018-08-31
South Carolina,31,2018-08-31
South Dakota,0,2018-08-31
Tennessee,28,2018-08-31
Texas,12,2018-08-31
Utah,30,2018-08-31
Vermont,77,2018-08-31
Virginia,14,2018-08-31
Washington,18,2018-08-31
West Virginia,0,2018-08-31
Wisconsin,24,2018-08-31
Wyoming,0,2018-08-31
Alabama,8,2018-09-30
Alaska,0,2018-09-30
Arizona,18,2018-09-30
Arkansas,13,2018-09-30
California,5,2018-09-30
Colorado,10,2018-09-30
Connecticut,8,2018-09-30
Delaware,34,2018-09-30
District of Columbia,0,2018-09-30
Florida,15,2018-09-30
Georgia,15,2018-09-30
Hawaii,0,2018-09-30
Idaho,21,2018-09-30
Illinois,16,2018-09-30
Indiana,20,2018-09-30
Iowa,23,2018-09-30
Kansas,0,2018-09-30
Kentucky,17,2018-09-30
Louisiana,24,2018-09-30
Maine,0,2018-09-30
Maryland,14,2018-09-30
Massachusetts,17,2018-09-30
Michigan,19,2018-09-30
Minnesota,26,2018-09-30
Mississippi,15,2018-09-30
Missouri,16,2018-09-30
Montana,0,2018-09-30
Nebraska,0,2018-09-30
Nevada,10,2018-09-30
New Hampshire,0,2018-09-30
New Jersey,6,2018-09-30
New Mexico,0,2018-09-30
New York,23,2018-09-30
North Carolina,8,2018-09-30
North Dakota,0,2018-09-30
Ohio,10,2018-09-30
Oklahoma,10,2018-09-30
Oregon,0,2018-09-30
Pennsylvania,41,2018-09-30
Rhode Island,0,2018-09-30
South Carolina,27,2018-09-30
South Dakota,45,2018-09-30
Tennessee,14,2018-09-30
Texas,17,2018-09-30
Utah,0,2018-09-30
Vermont,100,2018-09-30
Virginia,9,2018-09-30
Washington,4,2018-09-30
West Virginia,0,2018-09-30
Wisconsin,0,2018-09-30
Wyoming,0,2018-09-30
Alabama,13,2018-10-31
Alaska,0,2018-10-31
Arizona,39,2018-10-31
Arkansas,23,2018-10-31
California,22,2018-10-31
Colorado,25,2018-10-31
Connecticut,26,2018-10-31
Delaware,58,2018-10-31
District of Columbia,38,2018-10-31
Florida,10,2018-10-31
Georgia,17,2018-10-31
Hawaii,40,2018-10-31
Idaho,0,2018-10-31
Illinois,7,2018-10-31
Indiana,26,2018-10-31
Iowa,19,2018-10-31
Kansas,41,2018-10-31
Kentucky,14,2018-10-31
Louisiana,0,2018-10-31
Maine,42,2018-10-31
Maryland,16,2018-10-31
Massachusetts,31,2018-10-31
Michigan,71,2018-10-31
Minnesota,36,2018-10-31
Mississippi,26,2018-10-31
Missouri,0,2018-10-31
Montana,0,2018-10-31
Nebraska,0,2018-10-31
Nevada,0,2018-10-31
New Hampshire,0,2018-10-31
New Jersey,20,2018-10-31
New Mexico,0,2018-10-31
New York,33,2018-10-31
North Carolina,5,2018-10-31
North Dakota,0,2018-10-31
Ohio,17,2018-10-31
Oklahoma,16,2018-10-31
Oregon,37,2018-10-31
Pennsylvania,47,2018-10-31
Rhode Island,0,2018-10-31
South Carolina,0,2018-10-31
South Dakota,0,2018-10-31
Tennessee,0,2018-10-31
Texas,12,2018-10-31
Utah,100,2018-10-31
Vermont,89,2018-10-31
Virginia,16,2018-10-31
Washington,20,2018-10-31
West Virginia,0,2018-10-31
Wisconsin,0,2018-10-31
Wyoming,0,2018-10-31
Alabama,0,2018-11-30
Alaska,0,2018-11-30
Arizona,0,2018-11-30
Arkansas,39,2018-11-30
California,12,2018-11-30
Colorado,0,2018-11-30
Connecticut,0,2018-11-30
Delaware,0,2018-11-30
District of Columbia,35,2018-11-30
Florida,6,2018-11-30
Georgia,11,2018-11-30
Hawaii,34,2018-11-30
Idaho,0,2018-11-30
Illinois,15,2018-11-30
Indiana,31,2018-11-30
Iowa,0,2018-11-30
Kansas,35,2018-11-30
Kentucky,49,2018-11-30
Louisiana,0,2018-11-30
Maine,0,2018-11-30
Maryland,13,2018-11-30
Massachusetts,11,2018-11-30
Michigan,19,2018-11-30
Minnesota,23,2018-11-30
Mississippi,22,2018-11-30
Missouri,23,2018-11-30
Montana,55,2018-11-30
Nebraska,23,2018-11-30
Nevada,29,2018-11-30
New Hampshire,0,2018-11-30
New Jersey,13,2018-11-30
New Mexico,0,2018-11-30
New York,34,2018-11-30
North Carolina,16,2018-11-30
North Dakota,0,2018-11-30
Ohio,11,2018-11-30
Oklahoma,28,2018-11-30
Oregon,32,2018-11-30
Pennsylvania,31,2018-11-30
Rhode Island,0,2018-11-30
South Carolina,10,2018-11-30
South Dakota,0,2018-11-30
Tennessee,13,2018-11-30
Texas,9,2018-11-30
Utah,29,2018-11-30
Vermont,75,2018-11-30
Virginia,13,2018-11-30
Washington,12,2018-11-30
West Virginia,35,2018-11-30
Wisconsin,0,2018-11-30
Wyoming,100,2018-11-30
Alabama,14,2018-12-31
Alaska,0,2018-12-31
Arizona,9,2018-12-31
Arkansas,26,2018-12-31
California,9,2018-12-31
Colorado,5,2018-12-31
Connecticut,0,2018-12-31
Delaware,100,2018-12-31
District of Columbia,0,2018-12-31
Florida,22,2018-12-31
Georgia,8,2018-12-31
Hawaii,22,2018-12-31
Idaho,20,2018-12-31
Illinois,15,2018-12-31
Indiana,0,2018-12-31
Iowa,0,2018-12-31
Kansas,12,2018-12-31
Kentucky,16,2018-12-31
Louisiana,8,2018-12-31
Maine,48,2018-12-31
Maryland,9,2018-12-31
Massachusetts,7,2018-12-31
Michigan,22,2018-12-31
Minnesota,10,2018-12-31
Mississippi,29,2018-12-31
Missouri,5,2018-12-31
Montana,0,2018-12-31
Nebraska,30,2018-12-31
Nevada,20,2018-12-31
New Hampshire,22,2018-12-31
New Jersey,3,2018-12-31
New Mexico,17,2018-12-31
New York,15,2018-12-31
North Carolina,8,2018-12-31
North Dakota,0,2018-12-31
Ohio,17,2018-12-31
Oklahoma,19,2018-12-31
Oregon,14,2018-12-31
Pennsylvania,32,2018-12-31
Rhode Island,26,2018-12-31
South Carolina,13,2018-12-31
South Dakota,0,2018-12-31
Tennessee,27,2018-12-31
Texas,4,2018-12-31
Utah,0,2018-12-31
Vermont,49,2018-12-31
Virginia,17,2018-12-31
Washington,4,2018-12-31
West Virginia,0,2018-12-31
Wisconsin,21,2018-12-31
Wyoming,0,2018-12-31
Alabama,43,2019-01-31
Alaska,0,2019-01-31
Arizona,33,2019-01-31
Arkansas,50,2019-01-31
California,12,2019-01-31
Colorado,9,2019-01-31
Connecticut,30,2019-01-31
Delaware,0,2019-01-31
District of Columbia,84,2019-01-31
Florida,23,2019-01-31
Georgia,5,2019-01-31
Hawaii,0,2019-01-31
Idaho,0,2019-01-31
Illinois,8,2019-01-31
Indiana,29,2019-01-31
Iowa,22,2019-01-31
Kansas,0,2019-01-31
Kentucky,16,2019-01-31
Louisiana,62,2019-01-31
Maine,0,2019-01-31
Maryland,34,2019-01-31
Massachusetts,7,2019-01-31
Michigan,19,2019-01-31
Minnesota,51,2019-01-31
Mississippi,0,2019-01-31
Missouri,10,2019-01-31
Montana,0,2019-01-31
Nebraska,30,2019-01-31
Nevada,0,2019-01-31
New Hampshire,0,2019-01-31
New Jersey,23,2019-01-31
New Mexico,0,2019-01-31
New York,50,2019-01-31
North Carolina,25,2019-01-31
North Dakota,0,2019-01-31
Ohio,23,2019-01-31
Oklahoma,18,2019-01-31
Oregon,54,2019-01-31
Pennsylvania,54,2019-01-31
Rhode Island,0,2019-01-31
South Carolina,13,2019-01-31
South Dakota,0,2019-01-31
Tennessee,0,2019-01-31
Texas,11,2019-01-31
Utah,18,2019-01-31
Vermont,100,2019-01-31
Virginia,53,2019-01-31
Washington,0,2019-01-31
West Virginia,91,2019-01-31
Wisconsin,31,2019-01-31
Wyoming,0,2019-01-31
Alabama,10,2019-02-28
Alaska,0,2019-02-28
Arizona,0,2019-02-28
Arkansas,0,2019-02-28
California,12,2019-02-28
Colorado,13,2019-02-28
Connecticut,21,2019-02-28
Delaware,0,2019-02-28
District of Columbia,30,2019-02-28
Florida,9,2019-02-28
Georgia,15,2019-02-28
Hawaii,31,2019-02-28
Idaho,0,2019-02-28
Illinois,11,2019-02-28
Indiana,0,2019-02-28
Iowa,31,2019-02-28
Kansas,16,2019-02-28
Kentucky,21,2019-02-28
Louisiana,11,2019-02-28
Maine,0,2019-02-28
Maryland,12,2019-02-28
Massachusetts,34,2019-02-28
Michigan,35,2019-02-28
Minnesota,21,2019-02-28
Mississippi,42,2019-02-28
Missouri,7,2019-02-28
Montana,100,2019-02-28
Nebraska,0,2019-02-28
Nevada,0,2019-02-28
New Hampshire,0,2019-02-28
New Jersey,19,2019-02-28
New Mexico,23,2019-02-28
New York,37,2019-02-28
North Carolina,7,2019-02-28
North Dakota,64,2019-02-28
Ohio,21,2019-02-28
Oklahoma,0,2019-02-28
Oregon,10,2019-02-28
Pennsylvania,28,2019-02-28
Rhode Island,35,2019-02-28
South Carolina,36,2019-02-28
South Dakota,0,2019-02-28
Tennessee,38,2019-02-28
Texas,9,2019-02-28
Utah,13,2019-02-28
Vermont,70,2019-02-28
Virginia,16,2019-02-28
Washington,26,2019-02-28
West Virginia,0,2019-02-28
Wisconsin,36,2019-02-28
Wyoming,91,2019-02-28
Alabama,68,2019-03-31
Alaska,100,2019-03-31
Arizona,8,2019-03-31
Arkansas,0,2019-03-31
California,16,2019-03-31
Colorado,9,2019-03-31
Connecticut,41,2019-03-31
Delaware,0,2019-03-31
District of Columbia,39,2019-03-31
Florida,32,2019-03-31
Georgia,5,2019-03-31
Hawaii,82,2019-03-31
Idaho,0,2019-03-31
Illinois,22,2019-03-31
Indiana,28,2019-03-31
Iowa,21,2019-03-31
Kansas,87,2019-03-31
Kentucky,30,2019-03-31
Louisiana,30,2019-03-31
Maine,45,2019-03-31
Maryland,42,2019-03-31
Massachusetts,65,2019-03-31
Michigan,29,2019-03-31
Minnesota,9,2019-03-31
Mississippi,27,2019-03-31
Missouri,9,2019-03-31
Montana,66,2019-03-31
Nebraska,28,2019-03-31
Nevada,0,2019-03-31
New Hampshire,0,2019-03-31
New Jersey,21,2019-03-31
New Mexico,0,2019-03-31
New York,34,2019-03-31
North Carolina,33,2019-03-31
North Dakota,0,2019-03-31
Ohio,42,2019-03-31
Oklahoma,15,2019-03-31
Oregon,25,2019-03-31
Pennsylvania,42,2019-03-31
Rhode Island,0,2019-03-31
South Carolina,0,2019-03-31
South Dakota,82,2019-03-31
Tennessee,17,2019-03-31
Texas,24,2019-03-31
Utah,17,2019-03-31
Vermont,0,2019-03-31
Virginia,16,2019-03-31
Washington,28,2019-03-31
West Virginia,44,2019-03-31
Wisconsin,95,2019-03-31
Wyoming,0,2019-03-31
Alabama,37,2019-04-30
Alaska,0,2019-04-30
Arizona,16,2019-04-30
Arkansas,32,2019-04-30
California,19,2019-04-30
Colorado,11,2019-04-30
Connecticut,18,2019-04-30
Delaware,77,2019-04-30
District of Columbia,0,2019-04-30
Florida,13,2019-04-30
Georgia,12,2019-04-30
Hawaii,0,2019-04-30
Idaho,100,2019-04-30
Illinois,2,2019-04-30
Indiana,19,2019-04-30
Iowa,0,2019-04-30
Kansas,0,2019-04-30
Kentucky,10,2019-04-30
Louisiana,0,2019-04-30
Maine,57,2019-04-30
Maryland,5,2019-04-30
Massachusetts,13,2019-04-30
Michigan,30,2019-04-30
Minnesota,30,2019-04-30
Mississippi,0,2019-04-30
Missouri,25,2019-04-30
Montana,0,2019-04-30
Nebraska,37,2019-04-30
Nevada,0,2019-04-30
New Hampshire,0,2019-04-30
New Jersey,7,2019-04-30
New Mexico,20,2019-04-30
New York,18,2019-04-30
North Carolina,10,2019-04-30
North Dakota,0,2019-04-30
Ohio,0,2019-04-30
Oklahoma,23,2019-04-30
Oregon,0,2019-04-30
Pennsylvania,31,2019-04-30
Rhode Island,31,2019-04-30
South Carolina,0,2019-04-30
South Dakota,0,2019-04-30
Tennessee,6,2019-04-30
Texas,8,2019-04-30
Utah,12,2019-04-30
Vermont,62,2019-04-30
Virginia,7,2019-04-30
Washington,18,2019-04-30
West Virginia,0,2019-04-30
Wisconsin,37,2019-04-30
Wyoming,0,2019-04-30
Alabama,16,2019-05-31
Alaska,0,2019-05-31
Arizona,10,2019-05-31
Arkansas,10,2019-05-31
California,9,2019-05-31
Colorado,13,2019-05-31
Connecticut,5,2019-05-31
Delaware,0,2019-05-31
District of Columbia,0,2019-05-31
Florida,5,2019-05-31
Georgia,10,2019-05-31
Hawaii,17,2019-05-31
Idaho,0,2019-05-31
Illinois,11,2019-05-31
Indiana,15,2019-05-31
Iowa,17,2019-05-31
Kansas,27,2019-05-31
Kentucky,6,2019-05-31
Louisiana,0,2019-05-31
Maine,100,2019-05-31
Maryland,3,2019-05-31
Massachusetts,18,2019-05-31
Michigan,16,2019-05-31
Minnesota,7,2019-05-31
Mississippi,11,2019-05-31
Missouri,7,2019-05-31
Montana,50,2019-05-31
Nebraska,0,2019-05-31
Nevada,0,2019-05-31
New Hampshire,0,2019-05-31
New Jersey,6,2019-05-31
New Mexico,0,2019-05-31
New York,15,2019-05-31
North Carolina,8,2019-05-31
North Dakota,0,2019-05-31
Ohio,9,2019-05-31
Oklahoma,14,2019-05-31
Oregon,0,2019-05-31
Pennsylvania,12,2019-05-31
Rhode Island,18,2019-05-31
South Carolina,5,2019-05-31
South Dakota,0,2019-05-31
Tennessee,6,2019-05-31
Texas,5,2019-05-31
Utah,7,2019-05-31
Vermont,0,2019-05-31
Virginia,9,2019-05-31
Washington,13,2019-05-31
West Virginia,0,2019-05-31
Wisconsin,11,2019-05-31
Wyoming,0,2019-05-31
Alabama,32,2019-06-30
Alaska,72,2019-06-30
Arizona,26,2019-06-30
Arkansas,20,2019-06-30
California,12,2019-06-30
Colorado,27,2019-06-30
Connecticut,0,2019-06-30
Delaware,47,2019-06-30
District of Columbia,0,2019-06-30
Florida,4,2019-06-30
Georgia,8,2019-06-30
Hawaii,0,2019-06-30
Idaho,0,2019-06-30
Illinois,24,2019-06-30
Indiana,0,2019-06-30
Iowa,35,2019-06-30
Kansas,0,2019-06-30
Kentucky,24,2019-06-30
Louisiana,35,2019-06-30
Maine,100,2019-06-30
Maryland,7,2019-06-30
Massachusetts,32,2019-06-30
Michigan,23,2019-06-30
Minnesota,53,2019-06-30
Mississippi,45,2019-06-30
Missouri,23,2019-06-30
Montana,0,2019-06-30
Nebraska,24,2019-06-30
Nevada,14,2019-06-30
New Hampshire,65,2019-06-30
New Jersey,30,2019-06-30
New Mexico,23,2019-06-30
New York,33,2019-06-30
North Carolina,20,2019-06-30
North Dakota,0,2019-06-30
Ohio,26,2019-06-30
Oklahoma,0,2019-06-30
Oregon,40,2019-06-30
Pennsylvania,46,2019-06-30
Rhode Island,78,2019-06-30
South Carolina,20,2019-06-30
South Dakota,0,2019-06-30
Tennessee,27,2019-06-30
Texas,9,2019-06-30
Utah,14,2019-06-30
Vermont,77,2019-06-30
Virginia,32,2019-06-30
Washington,26,2019-06-30
West Virginia,0,2019-06-30
Wisconsin,15,2019-06-30
Wyoming,0,2019-06-30
Alabama,39,2019-07-31
Alaska,90,2019-07-31
Arizona,16,2019-07-31
Arkansas,72,2019-07-31
California,19,2019-07-31
Colorado,17,2019-07-31
Connecticut,14,2019-07-31
Delaware,60,2019-07-31
District of Columbia,0,2019-07-31
Florida,17,2019-07-31
Georgia,18,2019-07-31
Hawaii,41,2019-07-31
Idaho,0,2019-07-31
Illinois,4,2019-07-31
Indiana,9,2019-07-31
Iowa,0,2019-07-31
Kansas,22,2019-07-31
Kentucky,14,2019-07-31
Louisiana,44,2019-07-31
Maine,0,2019-07-31
Maryland,0,2019-07-31
Massachusetts,20,2019-07-31
Michigan,42,2019-07-31
Minnesota,37,2019-07-31
Mississippi,27,2019-07-31
Missouri,9,2019-07-31
Montana,0,2019-07-31
Nebraska,28,2019-07-31
Nevada,18,2019-07-31
New Hampshire,0,2019-07-31
New Jersey,16,2019-07-31
New Mexico,29,2019-07-31
New York,17,2019-07-31
North Carolina,25,2019-07-31
North Dakota,86,2019-07-31
Ohio,43,2019-07-31
Oklahoma,17,2019-07-31
Oregon,13,2019-07-31
Pennsylvania,39,2019-07-31
Rhode Island,100,2019-07-31
South Carolina,36,2019-07-31
South Dakota,0,2019-07-31
Tennessee,23,2019-07-31
Texas,9,2019-07-31
Utah,34,2019-07-31
Vermont,0,2019-07-31
Virginia,22,2019-07-31
Washington,7,2019-07-31
West Virginia,0,2019-07-31
Wisconsin,10,2019-07-31
Wyoming,0,2019-07-31
Alabama,14,2019-08-31
Alaska,50,2019-08-31
Arizona,12,2019-08-31
Arkansas,0,2019-08-31
California,7,2019-08-31
Colorado,9,2019-08-31
Connecticut,15,2019-08-31
Delaware,0,2019-08-31
District of Columbia,0,2019-08-31
Florida,7,2019-08-31
Georgia,10,2019-08-31
Hawaii,23,2019-08-31
Idaho,19,2019-08-31
Illinois,10,2019-08-31
Indiana,5,2019-08-31
Iowa,10,2019-08-31
Kansas,0,2019-08-31
Kentucky,23,2019-08-31
Louisiana,0,2019-08-31
Maine,0,2019-08-31
Maryland,9,2019-08-31
Massachusetts,3,2019-08-31
Michigan,42,2019-08-31
Minnesota,24,2019-08-31
Mississippi,0,2019-08-31
Missouri,5,2019-08-31
Montana,34,2019-08-31
Nebraska,15,2019-08-31
Nevada,0,2019-08-31
New Hampshire,22,2019-08-31
New Jersey,32,2019-08-31
New Mexico,0,2019-08-31
New York,18,2019-08-31
North Carolina,0,2019-08-31
North Dakota,0,2019-08-31
Ohio,10,2019-08-31
Oklahoma,0,2019-08-31
Oregon,20,2019-08-31
Pennsylvania,17,2019-08-31
Rhode Island,24,2019-08-31
South Carolina,26,2019-08-31
South Dakota,41,2019-08-31
Tennessee,18,2019-08-31
Texas,12,2019-08-31
Utah,0,2019-08-31
Vermont,100,2019-08-31
Virginia,9,2019-08-31
Washington,0,2019-08-31
West Virginia,68,2019-08-31
Wisconsin,5,2019-08-31
Wyoming,0,2019-08-31
Alabama,18,2019-09-30
Alaska,0,2019-09-30
Arizona,7,2019-09-30
Arkansas,10,2019-09-30
California,9,2019-09-30
Colorado,4,2019-09-30
Connecticut,6,2019-09-30
Delaware,0,2019-09-30
District of Columbia,0,2019-09-30
Florida,5,2019-09-30
Georgia,17,2019-09-30
Hawaii,19,2019-09-30
Idaho,100,2019-09-30
Illinois,12,2019-09-30
Indiana,13,2019-09-30
Iowa,9,2019-09-30
Kansas,29,2019-09-30
Kentucky,0,2019-09-30
Louisiana,6,2019-09-30
Maine,20,2019-09-30
Maryland,25,2019-09-30
Massachusetts,20,2019-09-30
Michigan,13,2019-09-30
Minnesota,12,2019-09-30
Mississippi,0,2019-09-30
Missouri,20,2019-09-30
Montana,0,2019-09-30
Nebraska,37,2019-09-30
Nevada,8,2019-09-30
New Hampshire,18,2019-09-30
New Jersey,14,2019-09-30
New Mexico,13,2019-09-30
New York,12,2019-09-30
North Carolina,7,2019-09-30
North Dakota,0,2019-09-30
Ohio,6,2019-09-30
Oklahoma,0,2019-09-30
Oregon,11,2019-09-30
Pennsylvania,29,2019-09-30
Rhode Island,20,2019-09-30
South Carolina,0,2019-09-30
South Dakota,0,2019-09-30
Tennessee,7,2019-09-30
Texas,8,2019-09-30
Utah,8,2019-09-30
Vermont,42,2019-09-30
Virginia,15,2019-09-30
Washington,9,2019-09-30
West Virginia,38,2019-09-30
Wisconsin,4,2019-09-30
Wyoming,0,2019-09-30
Alabama,5,2019-10-31
Alaska,76,2019-10-31
Arizona,3,2019-10-31
Arkansas,0,2019-10-31
California,8,2019-10-31
Colorado,0,2019-10-31
Connecticut,11,2019-10-31
Delaware,0,2019-10-31
District of Columbia,0,2019-10-31
Florida,6,2019-10-31
Georgia,2,2019-10-31
Hawaii,0,2019-10-31
Idaho,30,2019-10-31
Illinois,3,2019-10-31
Indiana,7,2019-10-31
Iowa,8,2019-10-31
Kansas,0,2019-10-31
Kentucky,0,2019-10-31
Louisiana,18,2019-10-31
Maine,36,2019-10-31
Maryland,10,2019-10-31
Massachusetts,5,2019-10-31
Michigan,9,2019-10-31
Minnesota,7,2019-10-31
Mississippi,0,2019-10-31
Missouri,3,2019-10-31
Montana,26,2019-10-31
Nebraska,0,2019-10-31
Nevada,21,2019-10-31
New Hampshire,17,2019-10-31
New Jersey,11,2019-10-31
New Mexico,0,2019-10-31
New York,10,2019-10-31
North Carolina,8,2019-10-31
North Dakota,0,2019-10-31
Ohio,9,2019-10-31
Oklahoma,7,2019-10-31
Oregon,0,2019-10-31
Pennsylvania,18,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,10,2019-10-31
South Dakota,64,2019-10-31
Tennessee,10,2019-10-31
Texas,4,2019-10-31
Utah,0,2019-10-31
Vermont,0,2019-10-31
Virginia,13,2019-10-31
Washington,14,2019-10-31
West Virginia,17,2019-10-31
Wisconsin,4,2019-10-31
Wyoming,100,2019-10-31
Alabama,21,2019-11-30
Alaska,0,2019-11-30
Arizona,8,2019-11-30
Arkansas,12,2019-11-30
California,11,2019-11-30
Colorado,9,2019-11-30
Connecticut,0,2019-11-30
Delaware,62,2019-11-30
District of Columbia,26,2019-11-30
Florida,13,2019-11-30
Georgia,10,2019-11-30
Hawaii,0,2019-11-30
Idaho,0,2019-11-30
Illinois,8,2019-11-30
Indiana,5,2019-11-30
Iowa,10,2019-11-30
Kansas,23,2019-11-30
Kentucky,7,2019-11-30
Louisiana,15,2019-11-30
Maine,24,2019-11-30
Maryland,4,2019-11-30
Massachusetts,4,2019-11-30
Michigan,9,2019-11-30
Minnesota,9,2019-11-30
Mississippi,13,2019-11-30
Missouri,19,2019-11-30
Montana,0,2019-11-30
Nebraska,15,2019-11-30
Nevada,9,2019-11-30
New Hampshire,0,2019-11-30
New Jersey,6,2019-11-30
New Mexico,16,2019-11-30
New York,15,2019-11-30
North Carolina,0,2019-11-30
North Dakota,44,2019-11-30
Ohio,7,2019-11-30
Oklahoma,0,2019-11-30
Oregon,14,2019-11-30
Pennsylvania,13,2019-11-30
Rhode Island,0,2019-11-30
South Carolina,6,2019-11-30
South Dakota,0,2019-11-30
Tennessee,0,2019-11-30
Texas,9,2019-11-30
Utah,18,2019-11-30
Vermont,100,2019-11-30
Virginia,9,2019-11-30
Washington,0,2019-11-30
West Virginia,0,2019-11-30
Wisconsin,0,2019-11-30
Wyoming,0,2019-11-30
Alabama,27,2019-12-31
Alaska,0,2019-12-31
Arizona,0,2019-12-31
Arkansas,12,2019-12-31
California,6,2019-12-31
Colorado,14,2019-12-31
Connecticut,0,2019-12-31
Delaware,98,2019-12-31
District of Columbia,0,2019-12-31
Florida,13,2019-12-31
Georgia,8,2019-12-31
Hawaii,0,2019-12-31
Idaho,20,2019-12-31
Illinois,0,2019-12-31
Indiana,14,2019-12-31
Iowa,10,2019-12-31
Kansas,23,2019-12-31
Kentucky,15,2019-12-31
Louisiana,15,2019-12-31
Maine,99,2019-12-31
Maryland,0,2019-12-31
Massachusetts,30,2019-12-31
Michigan,15,2019-12-31
Minnesota,10,2019-12-31
Mississippi,27,2019-12-31
Missouri,10,2019-12-31
Montana,0,2019-12-31
Nebraska,15,2019-12-31
Nevada,0,2019-12-31
New Hampshire,22,2019-12-31
New Jersey,20,2019-12-31
New Mexico,0,2019-12-31
New York,21,2019-12-31
North Carolina,3,2019-12-31
North Dakota,88,2019-12-31
Ohio,17,2019-12-31
Oklahoma,18,2019-12-31
Oregon,34,2019-12-31
Pennsylvania,17,2019-12-31
