geoName,Rent,year
Nevada,86,2018-06-30
New Hampshire,56,2018-06-30
New Jersey,68,2018-06-30
New Mexico,75,2018-06-30
New York,57,2018-06-30
North Carolina,95,2018-06-30
North Dakota,60,2018-06-30
Ohio,80,2018-06-30
Oklahoma,66,2018-06-30
Oregon,61,2018-06-30
Pennsylvania,73,2018-06-30
Rhode Island,70,2018-06-30
South Carolina,100,2018-06-30
South Dakota,53,2018-06-30
Tennessee,86,2018-06-30
Texas,68,2018-06-30
Utah,62,2018-06-30
Vermont,51,2018-06-30
Virginia,78,2018-06-30
Washington,63,2018-06-30
West Virginia,76,2018-06-30
Wisconsin,61,2018-06-30
Wyoming,39,2018-06-30
Alabama,83,2018-07-31
Alaska,55,2018-07-31
Arizona,77,2018-07-31
Arkansas,90,2018-07-31
California,81,2018-07-31
Colorado,56,2018-07-31
Connecticut,70,2018-07-31
Delaware,85,2018-07-31
District of Columbia,65,2018-07-31
Florida,94,2018-07-31
Georgia,100,2018-07-31
Hawaii,53,2018-07-31
Idaho,72,2018-07-31
Illinois,72,2018-07-31
Indiana,77,2018-07-31
Iowa,54,2018-07-31
Kansas,63,2018-07-31
Kentucky,78,2018-07-31
Louisiana,85,2018-07-31
Maine,55,2018-07-31
Maryland,74,2018-07-31
Massachusetts,61,2018-07-31
Michigan,84,2018-07-31
Minnesota,58,2018-07-31
Mississippi,80,2018-07-31
Missouri,69,2018-07-31
Montana,65,2018-07-31
Nebraska,40,2018-07-31
Nevada,89,2018-07-31
New Hampshire,70,2018-07-31
New Jersey,79,2018-07-31
New Mexico,89,2018-07-31
New York,71,2018-07-31
North Carolina,90,2018-07-31
North Dakota,57,2018-07-31
Ohio,81,2018-07-31
Oklahoma,73,2018-07-31
Oregon,64,2018-07-31
Pennsylvania,79,2018-07-31
Rhode Island,94,2018-07-31
South Carolina,89,2018-07-31
South Dakota,47,2018-07-31
Tennessee,90,2018-07-31
Texas,68,2018-07-31
Utah,62,2018-07-31
Vermont,49,2018-07-31
Virginia,73,2018-07-31
Washington,65,2018-07-31
West Virginia,74,2018-07-31
Wisconsin,63,2018-07-31
Wyoming,56,2018-07-31
Alabama,84,2018-08-31
Alaska,30,2018-08-31
Arizona,84,2018-08-31
Arkansas,80,2018-08-31
California,82,2018-08-31
Colorado,63,2018-08-31
Connecticut,71,2018-08-31
Delaware,86,2018-08-31
District of Columbia,50,2018-08-31
Florida,100,2018-08-31
Georgia,98,2018-08-31
Hawaii,64,2018-08-31
Idaho,76,2018-08-31
Illinois,73,2018-08-31
Indiana,81,2018-08-31
Iowa,49,2018-08-31
Kansas,67,2018-08-31
Kentucky,72,2018-08-31
Louisiana,78,2018-08-31
Maine,61,2018-08-31
Maryland,76,2018-08-31
Massachusetts,61,2018-08-31
Michigan,78,2018-08-31
Minnesota,61,2018-08-31
Mississippi,84,2018-08-31
Missouri,75,2018-08-31
Montana,62,2018-08-31
Nebraska,46,2018-08-31
Nevada,91,2018-08-31
New Hampshire,68,2018-08-31
New Jersey,77,2018-08-31
New Mexico,75,2018-08-31
New York,70,2018-08-31
North Carolina,89,2018-08-31
North Dakota,72,2018-08-31
Ohio,83,2018-08-31
Oklahoma,71,2018-08-31
Oregon,63,2018-08-31
Pennsylvania,73,2018-08-31
Rhode Island,71,2018-08-31
South Carolina,90,2018-08-31
South Dakota,50,2018-08-31
Tennessee,90,2018-08-31
Texas,66,2018-08-31
Utah,70,2018-08-31
Vermont,63,2018-08-31
Virginia,68,2018-08-31
Washington,67,2018-08-31
West Virginia,71,2018-08-31
Wisconsin,56,2018-08-31
Wyoming,71,2018-08-31
Alabama,91,2018-09-30
Alaska,45,2018-09-30
Arizona,80,2018-09-30
Arkansas,80,2018-09-30
California,81,2018-09-30
Colorado,60,2018-09-30
Connecticut,78,2018-09-30
Delaware,85,2018-09-30
District of Columbia,59,2018-09-30
Florida,100,2018-09-30
Georgia,99,2018-09-30
Hawaii,49,2018-09-30
Idaho,74,2018-09-30
Illinois,67,2018-09-30
Indiana,76,2018-09-30
Iowa,46,2018-09-30
Kansas,65,2018-09-30
Kentucky,81,2018-09-30
Louisiana,79,2018-09-30
Maine,54,2018-09-30
Maryland,73,2018-09-30
Massachusetts,57,2018-09-30
Michigan,74,2018-09-30
Minnesota,56,2018-09-30
Mississippi,82,2018-09-30
Missouri,73,2018-09-30
Montana,64,2018-09-30
Nebraska,45,2018-09-30
Nevada,92,2018-09-30
New Hampshire,62,2018-09-30
New Jersey,72,2018-09-30
New Mexico,74,2018-09-30
New York,65,2018-09-30
North Carolina,99,2018-09-30
North Dakota,52,2018-09-30
Ohio,81,2018-09-30
Oklahoma,65,2018-09-30
Oregon,66,2018-09-30
Pennsylvania,75,2018-09-30
Rhode Island,67,2018-09-30
South Carolina,92,2018-09-30
South Dakota,40,2018-09-30
Tennessee,87,2018-09-30
Texas,66,2018-09-30
Utah,59,2018-09-30
Vermont,47,2018-09-30
Virginia,69,2018-09-30
Washington,66,2018-09-30
West Virginia,74,2018-09-30
Wisconsin,59,2018-09-30
Wyoming,54,2018-09-30
Alabama,82,2018-10-31
Alaska,43,2018-10-31
Arizona,83,2018-10-31
Arkansas,81,2018-10-31
California,78,2018-10-31
Colorado,63,2018-10-31
Connecticut,69,2018-10-31
Delaware,90,2018-10-31
District of Columbia,64,2018-10-31
Florida,98,2018-10-31
Georgia,100,2018-10-31
Hawaii,67,2018-10-31
Idaho,77,2018-10-31
Illinois,68,2018-10-31
Indiana,74,2018-10-31
Iowa,46,2018-10-31
Kansas,64,2018-10-31
Kentucky,70,2018-10-31
Louisiana,74,2018-10-31
Maine,50,2018-10-31
Maryland,79,2018-10-31
Massachusetts,64,2018-10-31
Michigan,70,2018-10-31
Minnesota,52,2018-10-31
Mississippi,77,2018-10-31
Missouri,69,2018-10-31
Montana,48,2018-10-31
Nebraska,54,2018-10-31
Nevada,81,2018-10-31
New Hampshire,60,2018-10-31
New Jersey,71,2018-10-31
New Mexico,70,2018-10-31
New York,66,2018-10-31
North Carolina,89,2018-10-31
North Dakota,53,2018-10-31
Ohio,76,2018-10-31
Oklahoma,65,2018-10-31
Oregon,59,2018-10-31
Pennsylvania,73,2018-10-31
Rhode Island,70,2018-10-31
South Carolina,92,2018-10-31
South Dakota,38,2018-10-31
Tennessee,85,2018-10-31
Texas,64,2018-10-31
Utah,64,2018-10-31
Vermont,26,2018-10-31
Virginia,72,2018-10-31
Washington,64,2018-10-31
West Virginia,63,2018-10-31
Wisconsin,56,2018-10-31
Wyoming,66,2018-10-31
Alabama,76,2018-11-30
Alaska,28,2018-11-30
Arizona,78,2018-11-30
Arkansas,79,2018-11-30
California,76,2018-11-30
Colorado,61,2018-11-30
Connecticut,61,2018-11-30
Delaware,70,2018-11-30
District of Columbia,54,2018-11-30
Florida,93,2018-11-30
Georgia,100,2018-11-30
Hawaii,59,2018-11-30
Idaho,67,2018-11-30
Illinois,64,2018-11-30
Indiana,69,2018-11-30
Iowa,37,2018-11-30
Kansas,57,2018-11-30
Kentucky,71,2018-11-30
Louisiana,77,2018-11-30
Maine,46,2018-11-30
Maryland,71,2018-11-30
Massachusetts,52,2018-11-30
Michigan,63,2018-11-30
Minnesota,56,2018-11-30
Mississippi,74,2018-11-30
Missouri,69,2018-11-30
Montana,58,2018-11-30
Nebraska,52,2018-11-30
Nevada,80,2018-11-30
New Hampshire,41,2018-11-30
New Jersey,64,2018-11-30
New Mexico,62,2018-11-30
New York,61,2018-11-30
North Carolina,86,2018-11-30
North Dakota,51,2018-11-30
Ohio,70,2018-11-30
Oklahoma,59,2018-11-30
Oregon,60,2018-11-30
Pennsylvania,65,2018-11-30
Rhode Island,55,2018-11-30
South Carolina,86,2018-11-30
South Dakota,40,2018-11-30
Tennessee,72,2018-11-30
Texas,62,2018-11-30
Utah,58,2018-11-30
Vermont,41,2018-11-30
Virginia,67,2018-11-30
Washington,60,2018-11-30
West Virginia,62,2018-11-30
Wisconsin,50,2018-11-30
Wyoming,82,2018-11-30
Alabama,78,2018-12-31
Alaska,20,2018-12-31
Arizona,68,2018-12-31
Arkansas,76,2018-12-31
California,70,2018-12-31
Colorado,54,2018-12-31
Connecticut,63,2018-12-31
Delaware,65,2018-12-31
District of Columbia,52,2018-12-31
Florida,88,2018-12-31
Georgia,100,2018-12-31
Hawaii,52,2018-12-31
Idaho,55,2018-12-31
Illinois,61,2018-12-31
Indiana,67,2018-12-31
Iowa,38,2018-12-31
Kansas,63,2018-12-31
Kentucky,66,2018-12-31
Louisiana,69,2018-12-31
Maine,47,2018-12-31
Maryland,64,2018-12-31
Massachusetts,52,2018-12-31
Michigan,56,2018-12-31
Minnesota,51,2018-12-31
Mississippi,82,2018-12-31
Missouri,66,2018-12-31
Montana,46,2018-12-31
Nebraska,45,2018-12-31
Nevada,74,2018-12-31
New Hampshire,43,2018-12-31
New Jersey,64,2018-12-31
New Mexico,66,2018-12-31
New York,62,2018-12-31
North Carolina,84,2018-12-31
North Dakota,49,2018-12-31
Ohio,67,2018-12-31
Oklahoma,61,2018-12-31
Oregon,53,2018-12-31
Pennsylvania,64,2018-12-31
Rhode Island,54,2018-12-31
South Carolina,84,2018-12-31
South Dakota,34,2018-12-31
Tennessee,77,2018-12-31
Texas,57,2018-12-31
Utah,55,2018-12-31
Vermont,34,2018-12-31
Virginia,61,2018-12-31
Washington,61,2018-12-31
West Virginia,65,2018-12-31
Wisconsin,51,2018-12-31
Wyoming,60,2018-12-31
Alabama,73,2019-01-31
Alaska,27,2019-01-31
Arizona,72,2019-01-31
Arkansas,77,2019-01-31
California,67,2019-01-31
Colorado,57,2019-01-31
Connecticut,63,2019-01-31
Delaware,73,2019-01-31
District of Columbia,54,2019-01-31
Florida,89,2019-01-31
Georgia,100,2019-01-31
Hawaii,46,2019-01-31
Idaho,59,2019-01-31
Illinois,65,2019-01-31
Indiana,66,2019-01-31
Iowa,46,2019-01-31
Kansas,58,2019-01-31
Kentucky,64,2019-01-31
Louisiana,77,2019-01-31
Maine,47,2019-01-31
Maryland,60,2019-01-31
Massachusetts,50,2019-01-31
Michigan,61,2019-01-31
Minnesota,51,2019-01-31
Mississippi,66,2019-01-31
Missouri,66,2019-01-31
Montana,50,2019-01-31
Nebraska,36,2019-01-31
Nevada,69,2019-01-31
New Hampshire,53,2019-01-31
New Jersey,63,2019-01-31
New Mexico,65,2019-01-31
New York,64,2019-01-31
North Carolina,79,2019-01-31
North Dakota,42,2019-01-31
Ohio,68,2019-01-31
Oklahoma,58,2019-01-31
Oregon,60,2019-01-31
Pennsylvania,69,2019-01-31
Rhode Island,56,2019-01-31
South Carolina,80,2019-01-31
South Dakota,37,2019-01-31
Tennessee,79,2019-01-31
Texas,56,2019-01-31
Utah,49,2019-01-31
Vermont,44,2019-01-31
Virginia,65,2019-01-31
Washington,54,2019-01-31
West Virginia,67,2019-01-31
Wisconsin,54,2019-01-31
Wyoming,46,2019-01-31
Alabama,84,2019-02-28
Alaska,46,2019-02-28
Arizona,81,2019-02-28
Arkansas,80,2019-02-28
California,74,2019-02-28
Colorado,58,2019-02-28
Connecticut,73,2019-02-28
Delaware,92,2019-02-28
District of Columbia,58,2019-02-28
Florida,93,2019-02-28
Georgia,100,2019-02-28
Hawaii,56,2019-02-28
Idaho,71,2019-02-28
Illinois,70,2019-02-28
Indiana,84,2019-02-28
Iowa,51,2019-02-28
Kansas,64,2019-02-28
Kentucky,74,2019-02-28
Louisiana,80,2019-02-28
Maine,51,2019-02-28
Maryland,68,2019-02-28
Massachusetts,57,2019-02-28
Michigan,69,2019-02-28
Minnesota,58,2019-02-28
Mississippi,87,2019-02-28
Missouri,69,2019-02-28
Montana,55,2019-02-28
Nebraska,56,2019-02-28
Nevada,90,2019-02-28
New Hampshire,55,2019-02-28
New Jersey,69,2019-02-28
New Mexico,75,2019-02-28
New York,71,2019-02-28
North Carolina,92,2019-02-28
North Dakota,64,2019-02-28
Ohio,77,2019-02-28
Oklahoma,65,2019-02-28
Oregon,62,2019-02-28
Pennsylvania,74,2019-02-28
Rhode Island,56,2019-02-28
South Carolina,95,2019-02-28
South Dakota,49,2019-02-28
Tennessee,78,2019-02-28
Texas,65,2019-02-28
Utah,67,2019-02-28
Vermont,50,2019-02-28
Virginia,72,2019-02-28
Washington,64,2019-02-28
West Virginia,65,2019-02-28
Wisconsin,60,2019-02-28
Wyoming,64,2019-02-28
Alabama,87,2019-03-31
Alaska,47,2019-03-31
Arizona,82,2019-03-31
Arkansas,79,2019-03-31
California,78,2019-03-31
Colorado,71,2019-03-31
Connecticut,73,2019-03-31
Delaware,82,2019-03-31
District of Columbia,48,2019-03-31
Florida,95,2019-03-31
Georgia,100,2019-03-31
Hawaii,60,2019-03-31
Idaho,71,2019-03-31
Illinois,73,2019-03-31
Indiana,76,2019-03-31
Iowa,49,2019-03-31
Kansas,71,2019-03-31
Kentucky,70,2019-03-31
Louisiana,74,2019-03-31
Maine,54,2019-03-31
Maryland,78,2019-03-31
Massachusetts,63,2019-03-31
Michigan,65,2019-03-31
Minnesota,61,2019-03-31
Mississippi,89,2019-03-31
Missouri,77,2019-03-31
Montana,58,2019-03-31
Nebraska,57,2019-03-31
Nevada,84,2019-03-31
New Hampshire,54,2019-03-31
New Jersey,69,2019-03-31
New Mexico,80,2019-03-31
New York,71,2019-03-31
North Carolina,88,2019-03-31
North Dakota,75,2019-03-31
Ohio,77,2019-03-31
Oklahoma,75,2019-03-31
Oregon,70,2019-03-31
Pennsylvania,74,2019-03-31
Rhode Island,62,2019-03-31
South Carolina,98,2019-03-31
South Dakota,52,2019-03-31
Tennessee,95,2019-03-31
Texas,69,2019-03-31
Utah,73,2019-03-31
Vermont,40,2019-03-31
Virginia,75,2019-03-31
Washington,69,2019-03-31
West Virginia,68,2019-03-31
Wisconsin,62,2019-03-31
Wyoming,50,2019-03-31
Alabama,92,2019-04-30
Alaska,51,2019-04-30
Arizona,80,2019-04-30
Arkansas,76,2019-04-30
California,76,2019-04-30
Colorado,68,2019-04-30
Connecticut,66,2019-04-30
Delaware,76,2019-04-30
District of Columbia,57,2019-04-30
Florida,94,2019-04-30
Georgia,100,2019-04-30
Hawaii,54,2019-04-30
Idaho,72,2019-04-30
Illinois,70,2019-04-30
Indiana,81,2019-04-30
Iowa,46,2019-04-30
Kansas,72,2019-04-30
Kentucky,74,2019-04-30
Louisiana,89,2019-04-30
Maine,59,2019-04-30
Maryland,78,2019-04-30
Massachusetts,63,2019-04-30
Michigan,67,2019-04-30
Minnesota,56,2019-04-30
Mississippi,93,2019-04-30
Missouri,78,2019-04-30
Montana,71,2019-04-30
Nebraska,58,2019-04-30
Nevada,90,2019-04-30
New Hampshire,62,2019-04-30
New Jersey,67,2019-04-30
New Mexico,82,2019-04-30
New York,71,2019-04-30
North Carolina,90,2019-04-30
North Dakota,70,2019-04-30
Ohio,78,2019-04-30
Oklahoma,73,2019-04-30
Oregon,64,2019-04-30
Pennsylvania,74,2019-04-30
Rhode Island,67,2019-04-30
South Carolina,97,2019-04-30
South Dakota,43,2019-04-30
Tennessee,93,2019-04-30
Texas,68,2019-04-30
Utah,63,2019-04-30
Vermont,59,2019-04-30
Virginia,70,2019-04-30
Washington,65,2019-04-30
West Virginia,77,2019-04-30
Wisconsin,59,2019-04-30
Wyoming,70,2019-04-30
Alabama,87,2019-05-31
Alaska,38,2019-05-31
Arizona,78,2019-05-31
Arkansas,82,2019-05-31
California,74,2019-05-31
Colorado,63,2019-05-31
Connecticut,75,2019-05-31
Delaware,76,2019-05-31
District of Columbia,57,2019-05-31
Florida,90,2019-05-31
Georgia,100,2019-05-31
Hawaii,67,2019-05-31
Idaho,60,2019-05-31
Illinois,67,2019-05-31
Indiana,76,2019-05-31
Iowa,45,2019-05-31
Kansas,60,2019-05-31
Kentucky,76,2019-05-31
Louisiana,84,2019-05-31
Maine,55,2019-05-31
Maryland,66,2019-05-31
Massachusetts,53,2019-05-31
Michigan,65,2019-05-31
Minnesota,57,2019-05-31
Mississippi,86,2019-05-31
Missouri,68,2019-05-31
Montana,52,2019-05-31
Nebraska,52,2019-05-31
Nevada,83,2019-05-31
New Hampshire,54,2019-05-31
New Jersey,65,2019-05-31
New Mexico,78,2019-05-31
New York,64,2019-05-31
North Carolina,90,2019-05-31
North Dakota,46,2019-05-31
Ohio,81,2019-05-31
Oklahoma,63,2019-05-31
Oregon,56,2019-05-31
Pennsylvania,76,2019-05-31
Rhode Island,62,2019-05-31
South Carolina,93,2019-05-31
South Dakota,40,2019-05-31
Tennessee,80,2019-05-31
Texas,61,2019-05-31
Utah,57,2019-05-31
Vermont,41,2019-05-31
Virginia,66,2019-05-31
Washington,60,2019-05-31
West Virginia,57,2019-05-31
Wisconsin,54,2019-05-31
Wyoming,80,2019-05-31
Alabama,78,2019-06-30
Alaska,38,2019-06-30
Arizona,76,2019-06-30
Arkansas,95,2019-06-30
California,74,2019-06-30
Colorado,62,2019-06-30
Connecticut,76,2019-06-30
Delaware,79,2019-06-30
District of Columbia,39,2019-06-30
Florida,88,2019-06-30
Georgia,99,2019-06-30
Hawaii,54,2019-06-30
Idaho,69,2019-06-30
Illinois,74,2019-06-30
Indiana,80,2019-06-30
Iowa,47,2019-06-30
Kansas,77,2019-06-30
Kentucky,73,2019-06-30
Louisiana,75,2019-06-30
Maine,57,2019-06-30
Maryland,74,2019-06-30
Massachusetts,57,2019-06-30
Michigan,68,2019-06-30
Minnesota,57,2019-06-30
Mississippi,85,2019-06-30
Missouri,73,2019-06-30
Montana,61,2019-06-30
Nebraska,51,2019-06-30
Nevada,87,2019-06-30
New Hampshire,64,2019-06-30
New Jersey,76,2019-06-30
New Mexico,87,2019-06-30
New York,66,2019-06-30
North Carolina,93,2019-06-30
North Dakota,48,2019-06-30
Ohio,81,2019-06-30
Oklahoma,70,2019-06-30
Oregon,62,2019-06-30
Pennsylvania,73,2019-06-30
Rhode Island,80,2019-06-30
South Carolina,100,2019-06-30
South Dakota,47,2019-06-30
Tennessee,85,2019-06-30
Texas,68,2019-06-30
Utah,63,2019-06-30
Vermont,52,2019-06-30
Virginia,72,2019-06-30
Washington,59,2019-06-30
West Virginia,69,2019-06-30
Wisconsin,60,2019-06-30
Wyoming,58,2019-06-30
Alabama,90,2019-07-31
Alaska,52,2019-07-31
Arizona,77,2019-07-31
Arkansas,95,2019-07-31
California,81,2019-07-31
Colorado,63,2019-07-31
Connecticut,73,2019-07-31
Delaware,84,2019-07-31
District of Columbia,57,2019-07-31
Florida,90,2019-07-31
Georgia,100,2019-07-31
Hawaii,59,2019-07-31
Idaho,76,2019-07-31
Illinois,75,2019-07-31
Indiana,75,2019-07-31
Iowa,56,2019-07-31
Kansas,74,2019-07-31
Kentucky,71,2019-07-31
Louisiana,85,2019-07-31
Maine,59,2019-07-31
Maryland,78,2019-07-31
Massachusetts,65,2019-07-31
Michigan,77,2019-07-31
Minnesota,63,2019-07-31
Mississippi,84,2019-07-31
Missouri,75,2019-07-31
Montana,45,2019-07-31
Nebraska,48,2019-07-31
Nevada,86,2019-07-31
New Hampshire,69,2019-07-31
New Jersey,83,2019-07-31
New Mexico,81,2019-07-31
New York,77,2019-07-31
North Carolina,94,2019-07-31
North Dakota,68,2019-07-31
Ohio,85,2019-07-31
Oklahoma,75,2019-07-31
Oregon,69,2019-07-31
Pennsylvania,81,2019-07-31
Rhode Island,80,2019-07-31
South Carolina,94,2019-07-31
South Dakota,46,2019-07-31
Tennessee,81,2019-07-31
Texas,65,2019-07-31
Utah,67,2019-07-31
Vermont,46,2019-07-31
Virginia,73,2019-07-31
Washington,70,2019-07-31
West Virginia,70,2019-07-31
Wisconsin,68,2019-07-31
Wyoming,73,2019-07-31
Alabama,86,2019-08-31
Alaska,49,2019-08-31
Arizona,80,2019-08-31
Arkansas,84,2019-08-31
California,75,2019-08-31
Colorado,62,2019-08-31
Connecticut,70,2019-08-31
Delaware,94,2019-08-31
District of Columbia,66,2019-08-31
Florida,87,2019-08-31
Georgia,100,2019-08-31
Hawaii,47,2019-08-31
Idaho,55,2019-08-31
Illinois,73,2019-08-31
Indiana,81,2019-08-31
Iowa,47,2019-08-31
Kansas,73,2019-08-31
Kentucky,79,2019-08-31
Louisiana,79,2019-08-31
Maine,53,2019-08-31
Maryland,72,2019-08-31
Massachusetts,59,2019-08-31
Michigan,67,2019-08-31
Minnesota,58,2019-08-31
Mississippi,87,2019-08-31
Missouri,70,2019-08-31
Montana,57,2019-08-31
Nebraska,49,2019-08-31
Nevada,82,2019-08-31
New Hampshire,55,2019-08-31
New Jersey,72,2019-08-31
New Mexico,73,2019-08-31
New York,72,2019-08-31
North Carolina,82,2019-08-31
North Dakota,52,2019-08-31
Ohio,79,2019-08-31
Oklahoma,72,2019-08-31
Oregon,61,2019-08-31
Pennsylvania,77,2019-08-31
Rhode Island,70,2019-08-31
South Carolina,81,2019-08-31
South Dakota,54,2019-08-31
Tennessee,87,2019-08-31
Texas,62,2019-08-31
Utah,54,2019-08-31
Vermont,54,2019-08-31
Virginia,70,2019-08-31
Washington,61,2019-08-31
West Virginia,70,2019-08-31
Wisconsin,56,2019-08-31
Wyoming,67,2019-08-31
Alabama,85,2019-09-30
Alaska,41,2019-09-30
Arizona,76,2019-09-30
Arkansas,80,2019-09-30
California,77,2019-09-30
Colorado,61,2019-09-30
Connecticut,76,2019-09-30
Delaware,85,2019-09-30
District of Columbia,68,2019-09-30
Florida,94,2019-09-30
Georgia,100,2019-09-30
Hawaii,60,2019-09-30
Idaho,65,2019-09-30
Illinois,67,2019-09-30
Indiana,71,2019-09-30
Iowa,47,2019-09-30
Kansas,69,2019-09-30
Kentucky,73,2019-09-30
Louisiana,70,2019-09-30
Maine,43,2019-09-30
Maryland,71,2019-09-30
Massachusetts,60,2019-09-30
Michigan,69,2019-09-30
Minnesota,50,2019-09-30
Mississippi,75,2019-09-30
Missouri,71,2019-09-30
Montana,53,2019-09-30
Nebraska,44,2019-09-30
Nevada,92,2019-09-30
New Hampshire,54,2019-09-30
New Jersey,72,2019-09-30
New Mexico,68,2019-09-30
New York,72,2019-09-30
North Carolina,87,2019-09-30
North Dakota,42,2019-09-30
Ohio,83,2019-09-30
Oklahoma,67,2019-09-30
Oregon,63,2019-09-30
Pennsylvania,76,2019-09-30
Rhode Island,64,2019-09-30
South Carolina,94,2019-09-30
South Dakota,33,2019-09-30
Tennessee,79,2019-09-30
Texas,62,2019-09-30
Utah,56,2019-09-30
Vermont,59,2019-09-30
Virginia,64,2019-09-30
Washington,64,2019-09-30
West Virginia,66,2019-09-30
Wisconsin,57,2019-09-30
Wyoming,60,2019-09-30
Alabama,89,2019-10-31
Alaska,33,2019-10-31
Arizona,78,2019-10-31
Arkansas,83,2019-10-31
California,81,2019-10-31
Colorado,67,2019-10-31
Connecticut,76,2019-10-31
Delaware,80,2019-10-31
District of Columbia,80,2019-10-31
Florida,95,2019-10-31
Georgia,100,2019-10-31
Hawaii,52,2019-10-31
Idaho,55,2019-10-31
Illinois,70,2019-10-31
Indiana,73,2019-10-31
Iowa,45,2019-10-31
Kansas,64,2019-10-31
Kentucky,74,2019-10-31
Louisiana,83,2019-10-31
Maine,54,2019-10-31
Maryland,71,2019-10-31
Massachusetts,60,2019-10-31
Michigan,69,2019-10-31
Minnesota,54,2019-10-31
Mississippi,82,2019-10-31
Missouri,68,2019-10-31
Montana,59,2019-10-31
Nebraska,41,2019-10-31
Nevada,82,2019-10-31
New Hampshire,54,2019-10-31
New Jersey,68,2019-10-31
New Mexico,81,2019-10-31
New York,73,2019-10-31
North Carolina,87,2019-10-31
North Dakota,62,2019-10-31
Ohio,77,2019-10-31
Oklahoma,67,2019-10-31
Oregon,59,2019-10-31
Pennsylvania,72,2019-10-31
Rhode Island,74,2019-10-31
South Carolina,87,2019-10-31
South Dakota,44,2019-10-31
Tennessee,86,2019-10-31
Texas,65,2019-10-31
Utah,60,2019-10-31
Vermont,44,2019-10-31
Virginia,73,2019-10-31
Washington,63,2019-10-31
West Virginia,65,2019-10-31
Wisconsin,50,2019-10-31
Wyoming,60,2019-10-31
Alabama,80,2019-11-30
Alaska,47,2019-11-30
Arizona,78,2019-11-30
Arkansas,81,2019-11-30
California,76,2019-11-30
Colorado,63,2019-11-30
Connecticut,66,2019-11-30
Delaware,81,2019-11-30
District of Columbia,70,2019-11-30
Florida,92,2019-11-30
Georgia,100,2019-11-30
Hawaii,60,2019-11-30
Idaho,63,2019-11-30
Illinois,66,2019-11-30
Indiana,76,2019-11-30
Iowa,47,2019-11-30
Kansas,61,2019-11-30
Kentucky,73,2019-11-30
Louisiana,89,2019-11-30
Maine,50,2019-11-30
Maryland,71,2019-11-30
Massachusetts,63,2019-11-30
Michigan,64,2019-11-30
Minnesota,50,2019-11-30
Mississippi,74,2019-11-30
Missouri,69,2019-11-30
Montana,50,2019-11-30
Nebraska,56,2019-11-30
Nevada,82,2019-11-30
New Hampshire,53,2019-11-30
New Jersey,69,2019-11-30
New Mexico,72,2019-11-30
New York,70,2019-11-30
North Carolina,87,2019-11-30
North Dakota,54,2019-11-30
Ohio,76,2019-11-30
Oklahoma,59,2019-11-30
Oregon,64,2019-11-30
Pennsylvania,72,2019-11-30
Rhode Island,68,2019-11-30
South Carolina,91,2019-11-30
South Dakota,43,2019-11-30
Tennessee,89,2019-11-30
Texas,67,2019-11-30
Utah,56,2019-11-30
Vermont,49,2019-11-30
Virginia,72,2019-11-30
Washington,62,2019-11-30
West Virginia,66,2019-11-30
Wisconsin,51,2019-11-30
Wyoming,53,2019-11-30
Alabama,87,2019-12-31
Alaska,34,2019-12-31
Arizona,79,2019-12-31
Arkansas,83,2019-12-31
California,77,2019-12-31
Colorado,70,2019-12-31
Connecticut,72,2019-12-31
Delaware,76,2019-12-31
District of Columbia,59,2019-12-31
Florida,91,2019-12-31
Georgia,100,2019-12-31
Hawaii,54,2019-12-31
Idaho,62,2019-12-31
Illinois,71,2019-12-31
Indiana,74,2019-12-31
Iowa,39,2019-12-31
Kansas,67,2019-12-31
Kentucky,73,2019-12-31
Louisiana,84,2019-12-31
Maine,51,2019-12-31
Maryland,74,2019-12-31
Massachusetts,57,2019-12-31
Michigan,61,2019-12-31
Minnesota,56,2019-12-31
Mississippi,88,2019-12-31
Missouri,70,2019-12-31
Montana,56,2019-12-31
Nebraska,44,2019-12-31
Nevada,91,2019-12-31
New Hampshire,57,2019-12-31
New Jersey,70,2019-12-31
New Mexico,80,2019-12-31
New York,69,2019-12-31
North Carolina,91,2019-12-31
North Dakota,57,2019-12-31
Ohio,79,2019-12-31
Oklahoma,67,2019-12-31
Oregon,67,2019-12-31
Pennsylvania,73,2019-12-31
Rhode Island,65,2019-12-31
